"time","PI.x","aimc.is[1]","aimc.is[2]","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","loadInertia.w","powerSensor.flange_a.phi"
0.00075000000000000002,4.223296994657912,-5.6189438274761212,-2.5263626590493371,-0.00031937580158021106,0.00053897751042450393,-7.163374391333881,-4.2374346319083189,157.07373993254674,0.11780751839687248
0.00080000000000000004,4.4993827818470491,-5.5214143148579371,-2.6509541497370042,-0.00036292900048192321,0.00061232034582546415,-7.1633292795998198,-4.2375105994359661,157.07334521485592,0.1256611955270818
0.00085000000000000006,4.7747582277605174,-5.4225168953034419,-2.7748958400565384,-0.00040921003385741678,0.00069021555882379973,-7.163281339419016,-4.2375912873331698,157.07295031672203,0.13351485291662701
0.00090000000000000008,5.0494187771889578,-5.3222758461706281,-2.8981570168984154,-0.00045821027906132414,0.00077264086634975409,-7.1632305793683395,-4.2376766731175577,157.07255524733949,0.1413684905569792
0.00095,5.3233598715062582,-5.2207157826597079,-3.0207071293284495,-0.00050992109499700938,0.00085957399162207957,-7.1631770080436441,-4.2377667343135244,157.07216001590587,0.14922210843956746
0.001,5.5965770006354809,-5.1178616515430093,-3.142515796201415,-0.00056433410274472396,0.00095099256850515713,-7.1631206337709603,-4.2378614483493626,157.0717646315772,0.1570757065564175
0.0010500000000000002,5.8690657228142067,-5.0137387249616188,-3.2635528137907972,-0.00062144128980079494,0.0010468741674677928,-7.1630614644989059,-4.2379607925823981,157.07136910345042,0.16492928490039879
0.0011000000000000001,6.1408216051112063,-4.9083725945692018,-3.3837881632506313,-0.00068123469343522587,0.0011471962907475051,-7.1629995081251208,-4.2380647442989021,157.07097344061583,0.17278284346448564
0.00115,6.4118402619962076,-4.8017891650660776,-3.5031920181706484,-0.00074370660600675748,0.001251936375486066,-7.1629347722846068,-4.2381732807141468,157.07057765212303,0.18063638224223652
0.0012000000000000001,6.6821173425149194,-4.694014647910687,-3.6217347520723635,-0.00080884950419380611,0.0013610718489180083,-7.1628672644224238,-4.2382863790303391,157.07018174699093,0.1884899012276357
0.00125,6.9516485161501853,-4.5850755549157611,-3.7393869459682376,-0.00087665596669899272,0.0014745802854394434,-7.1627969918778156,-4.2384040165996515,157.06978573421722,0.19634340041492071
0.0013000000000000002,7.2204295138433006,-4.4749986916988647,-3.8561193952816817,-0.00094711891373477279,0.0015924389346973261,-7.1627239616394753,-4.2385261704345094,157.06938962275186,0.2041968797990826
0.0013500000000000001,7.4884560953918395,-4.3638111511594309,-3.9719031175043136,-0.0010202314166894502,0.0017146250966459944,-7.162648180540053,-4.2386528175967975,157.06899342151792,0.21205033937546836
0.0014,7.75572404760866,-4.2515403068170396,-4.0867093595119561,-0.001095986681991352,0.0018411161753586929,-7.1625696552725371,-4.2387839352534895,157.06859713941282,0.21990377913976766
0.0014500000000000001,8.0222291906600027,-4.1382138060861831,-4.2005096046815167,-0.0011743780914138509,0.0019718895861106089,-7.1624883923491334,-4.238919500580355,157.06820078530416,0.22775719908808448
0.0015,8.2879673942547534,-4.0238595634997401,-4.3132755798022675,-0.0012553993050256295,0.0021069225180430384,-7.1624043979962142,-4.2390594905160022,157.06780436801969,0.2356105992171201
0.0015500000000000002,8.5529345585258323,-3.9085057538457786,-4.4249792624393214,-0.0013390441396121137,0.0022461922144438803,-7.16231767827838,-4.2392038820523394,157.06740789635941,0.24346397952395729
