"time","imc.idq_rr[1]","imc.idq_rr[2]","loadInertia.phi","loadInertia.w","imc.idq_sr[1]","imc.idq_sr[2]","imc.is[1]","imc.is[2]","tauElectrical","tauShaft","wMechanical"
0.0065000000000000006,-5.3558284021621425,136.50614605553011,1.0209137553596237,157.04767611132931,7.4281154947808563,-141.22614172734279,122.47580957153936,-0.00264486469921804,-7.1293488544952215,-5.7034790835961768,157.04767611132931
0.0070000000000000001,16.060413628874809,135.66381321045264,1.0994369788117404,157.04521768793555,-14.751824317994433,-140.64986203092855,122.47607050558162,-0.0031667327866483634,-7.1295089494599875,-5.7036071595679898,157.04521768793555
0.0074999999999999997,37.081044521071099,131.48231138951772,1.1779589730380058,157.0427592072356,-36.568355671799331,-136.6116956094819,122.47634704141163,-0.0037198044492791479,-7.1296810189076218,-5.7037448151260977,157.0427592072356
0.0080000000000000002,57.188695878947833,124.06470457181423,1.2564797380087791,157.04030066537857,-57.484520457683914,-129.21118344097457,122.47663580547322,-0.0042973325749869166,-7.1298633034780083,-5.7038906427824063,157.04030066537857
0.0085000000000000006,75.888507550045674,113.59370123161946,1.3349992736926586,157.03784205918558,-76.985559704225778,-118.63061839573538,122.47693292631875,-0.0048915742685152119,-7.1300538712762549,-5.7040430970210041,157.03784205918558
0.0090000000000000011,92.720306853840313,100.32714918447684,1.4135175800568205,157.0353833861557,-94.591582660110717,-105.13054988939015,122.4772344154852,-0.0054945526040360996,-7.1302506121872353,-5.7042004897497884,157.0353833861557
0.0094999999999999998,107.26993175974285,84.591681096218721,1.4920346570673755,157.03292464452483,-109.86937525070533,-89.04336257805862,122.47753623297442,-0.006098187584414304,-7.1304513638320897,-5.7043610910656719,157.03292464452483
0.01,119.17941987148522,66.774667487119814,1.5705505046897417,157.03046583329328,-122.44305793960302,-70.765087488218725,122.47783438566975,-0.0066944929771489423,-7.1306539526738462,-5.7045231621390773,157.03046583329328
0.010500000000000001,128.15581258609112,47.314675789915654,1.6490651228890194,157.02800695219403,-132.00333067002924,-50.74564754691427,122.47812502135609,-0.0072757643517325351,-7.1308562299756186,-5.7046849839804947,157.02800695219403
0.010999999999999999,133.97835779501088,26.690670544505053,1.7275785116303652,157.02554800170179,-138.3150775037129,-29.477778012005796,122.47840451088533,-0.0078347434123086229,-7.1310560995035965,-5.7048448796028772,157.02554800170179
0.0115,136.50393405189249,5.4102208727989511,1.8060906708793483,157.02308898299111,-141.22314406427478,-7.4848948269878299,122.47866954235121,-0.0083648063459456218,-7.1312515917990371,-5.7050012734392297,157.02308898299111
0.012,135.67056308717099,-16.002994049668729,1.8846016006022872,157.02062989788197,-140.65614590864101,14.691790109727254,122.47891718407035,-0.0088600897859253645,-7.1314409224737769,-5.7051527379790219,157.02062989788197
0.012500000000000001,131.49892473769424,-37.022073817071238,1.9631113007665606,157.01817074877599,-136.62821456653211,36.506589420840491,122.4791449324787,-0.0093155866041598756,-7.1316225161928486,-5.7052980129542785,157.01817074877599
0.013000000000000001,124.09183752977812,-57.129862702460976,2.0416197713408808,157.01571153858808,-129.23863875386357,57.422768547573362,122.47935077518196,-0.0097272720121756549,-7.1317949999191814,-5.7054359999353448,157.01571153858808
0.0135,113.63171784596445,-75.831673354646298,2.1201270122955242,157.01325227065809,-118.6694101212795,76.925751236625317,122.47953321671463,-0.010092155079136108,-7.1319572684588035,-5.7055658147670432,157.01325227065809
0.014,100.37608111191669,-92.667455264328012,2.1986330236025253,157.01079294865633,-105.18073448075263,94.53577736720986,122.47969130239331,-0.010408326438025129,-7.132108497820342,-5.7056867982562736,157.01079294865633
0.014500000000000001,84.651196056532143,-107.22310865960439,2.2771378052358173,157.00833357648466,-89.10461952285695,109.81970175538342,122.47982461194697,-0.010674945546583782,-7.1322481739259089,-5.7057985391407273,157.00833357648466
0.014999999999999999,66.844048879558301,-119.14066601651037,2.3556413571713213,157.00587415818342,-70.836697244278881,122.40164395204715,122.47993326970354,-0.010892261060999225,-7.1323760319716527,-5.7059008255773218,157.00587415818342
0.0155,47.392814983256258,-128.12709053775438,2.4341436793869939,157.00341469783527,-50.826482779343934,131.97222727013178,122.48001792210702,-0.011061565869162768,-7.1324921056178319,-5.7059936844942651,157.00341469783527
0.016,26.776073511273118,-133.96147585391412,2.5126447718628171,157.0009551994502,-29.566309659655047,138.29618020110354,122.48007969489272,-0.011185111441855539,-7.1325967022093293,-5.7060773617674636,157.0009551994502
0.016500000000000001,5.5010300361600377,-136.50047015245988,2.5911446345807483,156.99849566688752,-7.5792139076465164,141.21811372294309,122.48012016563229,-0.011266052922072492,-7.132690423424874,-5.7061523387398996,156.99849566688752
0.017000000000000001,-15.908962537280312,-135.68179225101548,2.6696432675246178,156.99603610378665,14.593934738048018,140.66633284741607,122.4801413066524,-0.011308334963509196,-7.132774052908303,-5.7062192423266422,156.99603610378665
0.017500000000000002,-36.927278132040641,-131.52575270521928,2.7481406706799945,156.99357651343422,36.407737892956547,136.65458920059231,122.48014542662371,-0.011316574907226595,-7.1328486256364139,-5.7062789005091314,156.99357651343422
0.018000000000000002,-57.036969806959839,-124.13474400002647,2.8266368440340015,156.99111689875991,57.325682670209098,129.28173201962119,122.48013511777273,-0.011295957206264133,-7.1329153285761855,-5.7063322628609487,156.99111689875991
0.018499999999999999,-75.74348182225863,-113.69071211214781,2.905131787575117,156.9886572622452,76.833335014462278,118.72926664123091,122.48011317472363,-0.01125207110904566,-7.1329755228528757,-5.7063804182823006,156.9886572622452
0.019,-92.586809138625753,-100.45067262181689,2.9836255012929427,156.9861976058898,94.450988020630817,105.25688094922894,122.48008252792343,-0.011190777509529157,-7.1330306711797444,-5.7064245369437954,156.9861976058898
0.0195,-107.15280541392042,-84.740381516720532,3.0621179851779488,156.98373793117059,109.74545437208535,89.196050183152508,122.4800461615869,-0.0111180448374092,-7.1330822936522367,-5.7064658349217892,156.98373793117059
0.02,-119.08336178355567,-66.94631682634963,3.1406092392212126,156.9812782390328,122.34071325431366,70.941877634467275,122.48000705569284,-0.011039833050110994,-7.1331319420618335,-5.7065055536494667,156.9812782390328
0.020500000000000001,-128.08520635636256,-47.506168492676636,3.2190992634141518,156.97881852989383,131.92715017997119,50.943372145508206,122.47996811582823,-0.010961953321777969,-7.1331811741420852,-5.7065449393136678,156.97881852989383
0.021000000000000001,-133.93710841121606,-26.898070511121812,3.2975880577482544,156.97635880362705,138.26916287503241,29.692401661503826,122.47993209775365,-0.010889917173134939,-7.1332315240249837,-5.7065852192199866,156.97635880362705
0.021500000000000002,-136.49531062404657,-5.628840166685281,3.3760756222148203,156.97389905959713,141.21094655688844,7.7115945025233952,122.47990155832241,-0.010828838311587924,-7.1332844204311021,-5.7066275363448815,156.97389905959713
0.021999999999999999,-135.69705572924545,15.778486486641011,3.4545619568047132,156.97143929671006,140.68031663341185,-14.458514038543909,122.47987879391596,-0.010783309499343616,-7.1333411731824059,-5.7066729385459247,156.97143929671006
0.022499999999999999,-131.56212134079308,36.797516338141925,3.5330470615081282,156.96897951340171,136.69047514729419,-36.272773808012907,122.4798658081606,-0.01075733798921874,-7.1334029935462482,-5.7067223948369987,156.96897951340171
0.023,-124.19232561400715,56.911441860705516,3.611530936314391,156.96651970774664,129.33967779387038,-57.194823750335189,122.4798642692583,-0.010754260185330666,-7.1334709383078296,-5.7067767506462639,156.96651970774664
