"Time","smee.stator.stray.port_p.Phi.re","constantSpeedQS.phi","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.stray.port_p.Phi.im","smeeQS.short.port_p.reference.gamma","smee.excitation.electroMagneticConverter.Phi.re","constantSpeed.phi"
14.9238,-0.027338896,2341.8767,0.14264953,0.42675099,-0.07685557,4.6964297,0.34614015,2341.0913
14.9239,-0.024912128,2341.8926,0.12917465,0.43102139,-0.077676132,4.6964507,0.34614006,2341.1072
14.924,-0.02246079,2341.9082,0.11557227,0.43486643,-0.078420088,4.6964717,0.34613997,2341.1228
14.9241,-0.0199873,2341.9238,0.10185581,0.43828228,-0.079086706,4.6964927,0.34613985,2341.1384
14.9242,-0.017494099,2341.9397,0.088038832,0.44126564,-0.079675324,4.6965137,0.34613976,2341.1543
14.9243,-0.014983643,2341.9553,0.074134946,0.44381353,-0.080185361,4.6965346,0.34613967,2341.1699
14.9244,-0.01245841,2341.9709,0.060157876,0.44592342,-0.080616325,4.6965551,0.34613955,2341.1855
14.9245,-0.0099208886,2341.9866,0.04612143,0.44759324,-0.080967784,4.6965761,0.34613946,2341.2012
14.9246,-0.007373583,2342.0024,0.032039449,0.44882134,-0.08123938,4.6965971,0.34613934,2341.217
14.9247,-0.0048190048,2342.0181,0.017925831,0.44960651,-0.081430867,4.6966181,0.34613925,2341.2327
14.9248,-0.0022596733,2342.0337,0.0037945083,0.44994798,-0.081542037,4.6966391,0.34613916,2341.2483
14.9249,0.00030188748,2342.0496,-0.010340576,0.4498454,-0.081572793,4.69666,0.34613904,2341.2642
14.925,0.002863151,2342.0652,-0.024465472,0.44929889,-0.081523098,4.696681,0.34613895,2341.2798
14.9251,0.0054215915,2342.0808,-0.038566239,0.44830897,-0.081393003,4.696702,0.34613883,2341.2954
14.9252,0.0079746861,2342.0967,-0.05262896,0.44687662,-0.081182644,4.696723,0.34613875,2341.3113
14.9253,0.010519916,2342.1123,-0.066639759,0.44500324,-0.080892213,4.696744,0.34613863,2341.3269
14.9254,0.013054771,2342.1279,-0.080584809,0.4426907,-0.080522001,4.6967649,0.34613854,2341.3425
14.9255,0.015576753,2342.1436,-0.094450347,0.43994129,-0.080072381,4.6967859,0.34613842,2341.3582
14.9256,0.018083373,2342.1594,-0.10822269,0.43675768,-0.079543792,4.6968069,0.34613833,2341.374
14.9257,0.020572159,2342.175,-0.12188825,0.43314305,-0.078936756,4.6968274,0.34613824,2341.3896
14.9258,0.023040656,2342.1907,-0.13543354,0.42910096,-0.078251868,4.6968484,0.34613812,2341.4053
14.9259,0.025486432,2342.2065,-0.14884518,0.42463541,-0.077489801,4.6968694,0.34613803,2341.4211
14.926,0.027907072,2342.2222,-0.16210994,0.41975078,-0.07665132,4.6968904,0.34613791,2341.4368
14.9261,0.030300191,2342.2378,-0.17521474,0.4144519,-0.075737238,4.6969113,0.34613782,2341.4524
14.9262,0.032663427,2342.2537,-0.18814664,0.40874401,-0.074748464,4.6969323,0.3461377,2341.4683
14.9263,0.034994449,2342.2693,-0.20089287,0.40263271,-0.073685974,4.6969533,0.34613761,2341.4839
14.9264,0.037290964,2342.2849,-0.21344085,0.39612406,-0.072550811,4.6969743,0.34613749,2341.4995
14.9265,0.039550699,2342.3005,-0.22577822,0.38922447,-0.071344092,4.6969953,0.3461374,2341.5151
14.9266,0.041771427,2342.3164,-0.23789278,0.38194078,-0.070067018,4.6970162,0.34613729,2341.531
14.9267,0.04395096,2342.332,-0.24977258,0.37428012,-0.06872084,4.6970372,0.3461372,2341.5466
14.9268,0.04608715,2342.3477,-0.26140592,0.3662501,-0.067306884,4.6970582,0.34613708,2341.5623
14.9269,0.048177887,2342.3635,-0.27278125,0.35785863,-0.06582655,4.6970792,0.34613696,2341.5781
14.927,0.050221112,2342.3792,-0.28388745,0.34911397,-0.0642813,4.6970997,0.34613687,2341.5938
14.9271,0.052214809,2342.3948,-0.29471347,0.3400248,-0.062672645,4.6971207,0.34613675,2341.6094
14.9272,0.054157007,2342.4104,-0.30524865,0.33060002,-0.061002187,4.6971416,0.34613666,2341.6252
14.9273,0.056045797,2342.4263,-0.31548259,0.320849,-0.059271567,4.6971626,0.34613654,2341.6409
14.9274,0.057879314,2342.4419,-0.32540521,0.3107813,-0.057482492,4.6971836,0.34613645,2341.6565
14.9275,0.059655748,2342.4575,-0.33500671,0.3004069,-0.055636723,4.6972046,0.34613633,2341.6721
14.9276,0.061373349,2342.4734,-0.34427762,0.289736,-0.053736083,4.6972256,0.34613624,2341.688
14.9277,0.063030422,2342.489,-0.35320875,0.27877918,-0.051782452,4.6972466,0.34613612,2341.7036
14.9278,0.064625338,2342.5046,-0.36179134,0.26754722,-0.049777746,4.6972675,0.346136,2341.7192
14.9279,0.066156514,2342.5205,-0.3700169,0.25605121,-0.047723949,4.6972885,0.34613591,2341.7351
14.928,0.067622446,2342.5361,-0.3778773,0.2443025,-0.045623086,4.6973095,0.3461358,2341.7507
14.9281,0.069021687,2342.5518,-0.38536477,0.23231266,-0.043477226,4.6973305,0.34613568,2341.7664
14.9282,0.07035286,2342.5674,-0.39247197,0.22009356,-0.041288488,4.6973515,0.34613559,2341.782
14.9283,0.071614653,2342.5833,-0.39919183,0.20765723,-0.039059032,4.697372,0.34613547,2341.7979
14.9284,0.072805814,2342.5989,-0.40551776,0.19501597,-0.036791053,4.6973929,0.34613538,2341.8135
14.9285,0.073925167,2342.6145,-0.41144347,0.18218222,-0.034486789,4.6974139,0.34613526,2341.8291
14.9286,0.074971624,2342.6304,-0.41696319,0.16916867,-0.03214851,4.6974349,0.34613514,2341.845
14.9287,0.075944133,2342.646,-0.4220714,0.15598816,-0.029778529,4.6974559,0.34613505,2341.8606
14.9288,0.076841749,2342.6616,-0.42676306,0.14265369,-0.027379178,4.6974769,0.34613493,2341.8762
14.9289,0.077663586,2342.6775,-0.43103358,0.12917842,-0.024952823,4.6974978,0.34613481,2341.8921
14.929,0.078408822,2342.6931,-0.43487874,0.11557565,-0.02250186,4.6975188,0.34613472,2341.9077
14.9291,0.07907673,2342.7087,-0.43829471,0.10185881,-0.020028705,4.6975398,0.3461346,2341.9233
14.9292,0.079666659,2342.7244,-0.44127816,0.088041432,-0.017535795,4.6975608,0.34613448,2341.939
14.9293,0.080178007,2342.7402,-0.44382611,0.074137151,-0.015025591,4.6975818,0.34613439,2341.9548
14.9294,0.08061029,2342.7559,-0.44593608,0.060159691,-0.012500567,4.6976027,0.34613428,2341.9705
14.9295,0.080963075,2342.7715,-0.44760594,0.046122842,-0.0099632153,4.6976237,0.34613416,2341.9861
14.9296,0.081236005,2342.7874,-0.44883409,0.032040462,-0.0074160364,4.6976442,0.34613407,2342.002
14.9297,0.081428826,2342.803,-0.44961929,0.017926443,-0.0048615434,4.6976652,0.34613395,2342.0176
14.9298,0.081541337,2342.8186,-0.44996077,0.0037947188,-0.0023022548,4.6976862,0.34613383,2342.0332
14.9299,0.081573427,2342.8345,-0.44985819,-0.010340766,0.00025930474,4.6977072,0.34613371,2342.0491
14.93,0.081525072,2342.8501,-0.44931164,-0.024466062,0.0028206091,4.6977282,0.34613362,2342.0647
14.9301,0.081396312,2342.8657,-0.4483217,-0.03856723,0.0053791325,4.6977491,0.3461335,2342.0803
14.9302,0.081187278,2342.8813,-0.44688931,-0.052630354,0.007932351,4.6977701,0.34613338,2342.0959
14.9303,0.080898173,2342.8972,-0.44501588,-0.066641547,0.010477748,4.6977911,0.34613326,2342.1118
14.9304,0.080529287,2342.9128,-0.44270331,-0.080587,0.013012812,4.6978121,0.34613314,2342.1274
14.9305,0.080080979,2342.9285,-0.4399538,-0.094452932,0.015535042,4.6978331,0.34613305,2342.1431
14.9306,0.079553694,2342.9443,-0.43677011,-0.10822567,0.018041952,4.697854,0.34613293,2342.1589
14.9307,0.078947954,2342.96,-0.43315539,-0.12189161,0.020531069,4.697875,0.34613281,2342.1746
14.9308,0.078264348,2342.9756,-0.42911321,-0.13543728,0.02299994,4.697896,0.3461327,2342.1902
14.9309,0.077503562,2342.9912,-0.42464751,-0.14884931,0.025446126,4.6979165,0.34613261,2342.2058
14.931,0.076666333,2343.0071,-0.41976273,-0.16211444,0.027867218,4.6979375,0.34613249,2342.2217
14.9311,0.075753495,2343.0227,-0.4144637,-0.17521961,0.030260829,4.6979585,0.34613237,2342.2373
14.9312,0.07476595,2343.0383,-0.40875566,-0.18815188,0.032624595,4.6979795,0.34613225,2342.2529
14.9313,0.073704667,2343.0542,-0.40264419,-0.20089848,0.034956187,4.6980004,0.34613213,2342.2688
14.9314,0.072570696,2343.0698,-0.39613536,-0.21344683,0.037253305,4.6980214,0.34613204,2342.2844
14.9315,0.071365155,2343.0854,-0.38923559,-0.22578454,0.039513681,4.6980424,0.34613192,2342.3
14.9316,0.070089228,2343.1013,-0.38195169,-0.23789945,0.04173509,4.6980634,0.3461318,2342.3159
14.9317,0.068744183,2343.1169,-0.37429082,-0.2497796,0.043915343,4.6980844,0.34613168,2342.3315
14.9318,0.067331336,2343.1326,-0.36626056,-0.26141325,0.046052281,4.6981053,0.34613156,2342.3472
14.9319,0.065852083,2343.1482,-0.35786885,-0.27278894,0.048143804,4.6981263,0.34613144,2342.3628
14.932,0.064307891,2343.1641,-0.34912395,-0.2838954,0.050187845,4.6981473,0.34613132,2342.3787
14.9321,0.062700272,2343.1797,-0.34003451,-0.29472175,0.052182391,4.6981678,0.34613124,2342.3943
14.9322,0.061030813,2343.1953,-0.3306095,-0.30525723,0.054125477,4.6981888,0.34613112,2342.4099
14.9323,0.059301168,2343.2112,-0.32085818,-0.31549147,0.056015179,4.6982098,0.346131,2342.4258
14.9324,0.05751304,2343.2268,-0.31079021,-0.32541439,0.057849638,4.6982307,0.34613088,2342.4414
14.9325,0.055668186,2343.2424,-0.30041552,-0.33501616,0.059627049,4.6982517,0.34613076,2342.457
14.9326,0.053768434,2343.2583,-0.28974432,-0.34428731,0.061345652,4.6982727,0.34613064,2342.4729
14.9327,0.051815651,2343.2739,-0.2787872,-0.35321873,0.063003756,4.6982937,0.34613052,2342.4885
14.9328,0.049811769,2343.2896,-0.26755491,-0.36180156,0.064599723,4.6983147,0.3461304,2342.5042
14.9329,0.047758762,2343.3052,-0.25605857,-0.37002733,0.066131979,4.6983356,0.34613028,2342.5198
14.933,0.045658648,2343.321,-0.24430953,-0.37788796,0.067599021,4.6983566,0.34613019,2342.5356
14.9331,0.04351351,2343.3367,-0.23231936,-0.38537565,0.068999387,4.6983776,0.34613007,2342.5513
14.9332,0.041325454,2343.3523,-0.22009991,-0.39248306,0.070331715,4.6983986,0.34612995,2342.5669
14.9333,0.039096642,2343.3682,-0.20766324,-0.39920312,0.07159467,4.6984196,0.34612983,2342.5828
14.9334,0.03682927,2343.3838,-0.1950216,-0.40552923,0.072787024,4.6984401,0.34612972,2342.5984
14.9335,0.034525577,2343.3994,-0.1821875,-0.41145512,0.073907591,4.6984611,0.3461296,2342.614
14.9336,0.032187834,2343.4153,-0.16917358,-0.41697499,0.07495527,4.698482,0.34612948,2342.6299
14.9337,0.029818347,2343.4309,-0.15599269,-0.42208335,0.075929023,4.698503,0.34612936,2342.6455
14.9338,0.02741945,2343.4465,-0.14265785,-0.42677516,0.076827899,4.698524,0.34612924,2342.6611
14.9339,0.024993511,2343.4622,-0.12918219,-0.4310458,0.077651002,4.698545,0.34612912,2342.6768
14.934,0.022542922,2343.478,-0.11557904,-0.43489107,0.078397527,4.698566,0.346129,2342.6926
14.9341,0.0200701,2343.4937,-0.10186181,-0.43830714,0.079066731,4.6985869,0.34612888,2342.7083
14.9342,0.017577484,2343.5093,-0.08804404,-0.44129068,0.079657957,4.6986079,0.34612876,2342.7239
14.9343,0.015067534,2343.5251,-0.074139364,-0.44383872,0.080170624,4.6986289,0.34612864,2342.7397
14.9344,0.012542721,2343.5408,-0.060161509,-0.44594872,0.080604225,4.6986499,0.34612852,2342.7554
14.9345,0.010005538,2343.5564,-0.046124265,-0.44761866,0.080958337,4.6986709,0.3461284,2342.771
14.9346,0.0074584875,2343.572,-0.032041483,-0.44884682,0.0812326,4.6986918,0.34612828,2342.7866
14.9347,0.0049040806,2343.5879,-0.017927065,-0.44963205,0.081426755,4.6987123,0.34612817,2342.8025
14.9348,0.0023448362,2343.6035,-0.00379494,-0.44997355,0.081540599,4.6987333,0.34612805,2342.8181
14.9349,-0.00021672138,2343.6191,0.010340948,-0.44987097,0.08157403,4.6987543,0.34612793,2342.8337
14.935,-0.0027780656,2343.635,0.024466645,-0.44932443,0.08152701,4.6987753,0.34612781,2342.8496
14.9351,-0.0053366707,2343.6506,0.038568214,-0.44833446,0.081399582,4.6987963,0.34612769,2342.8652
14.9352,-0.007890013,2343.6663,0.052631736,-0.44690201,0.081191882,4.6988173,0.34612757,2342.8809
14.9353,-0.010435576,2343.6821,0.066643327,-0.44502854,0.080904104,4.6988382,0.34612745,2342.8967
14.9354,-0.012970846,2343.6978,0.080589175,-0.44271588,0.080536537,4.6988592,0.34612733,2342.9124
14.9355,-0.015493325,2343.7134,0.094455503,-0.43996632,0.080089547,4.6988802,0.34612718,2342.928
14.9356,-0.018000524,2343.729,0.10822863,-0.43678257,0.079563566,4.6989012,0.34612706,2342.9436
14.9357,-0.020489972,2343.7449,0.12189496,-0.43316773,0.078959122,4.6989222,0.34612694,2342.9595
14.9358,-0.022959214,2343.7605,0.13544102,-0.42912543,0.078276798,4.6989431,0.34612682,2342.9751
14.9359,-0.025405811,2343.7761,0.14885342,-0.42465961,0.077517286,4.6989641,0.34612671,2342.9907
14.936,-0.027827354,2343.792,0.16211894,-0.41977471,0.076681316,4.6989846,0.34612659,2343.0066
14.9361,-0.030221455,2343.8076,0.17522448,-0.41447553,0.07576973,4.6990056,0.34612647,2343.0222
14.9362,-0.032585751,2343.8232,0.18815713,-0.40876731,0.074783407,4.6990266,0.34612635,2343.0378
14.9363,-0.03491791,2343.8391,0.20090407,-0.40265569,0.073723339,4.6990476,0.34612623,2343.0537
14.9364,-0.037215631,2343.8547,0.21345279,-0.39614666,0.07259056,4.6990685,0.34612608,2343.0693
14.9365,-0.039476652,2343.8704,0.22579086,-0.3892467,0.071386188,4.6990895,0.34612596,2343.085
14.9366,-0.041698739,2343.886,0.2379061,-0.3819626,0.070111416,4.6991105,0.34612584,2343.1006
14.9367,-0.043879703,2343.9019,0.24978659,-0.37430152,0.068767495,4.6991315,0.34612572,2343.1165
14.9368,-0.046017393,2343.9175,0.26142058,-0.36627105,0.067355759,4.6991525,0.3461256,2343.1321
14.9369,-0.048109699,2343.9331,0.27279657,-0.3578791,0.065877594,4.6991735,0.34612548,2343.1477
14.937,-0.050154559,2343.949,0.28390339,-0.34913397,0.064334452,4.6991944,0.34612536,2343.1636
14.9371,-0.052149955,2343.9646,0.29473004,-0.34004426,0.062727869,4.6992154,0.34612522,2343.1792
14.9372,-0.05409392,2343.9802,0.30526581,-0.33061895,0.061059415,4.6992364,0.3461251,2343.1948
14.9373,-0.055984538,2343.9958,0.31550035,-0.32086739,0.059330747,4.6992569,0.34612498,2343.2104
14.9374,-0.057819944,2344.0117,0.32542354,-0.31079912,0.057543565,4.6992779,0.34612486,2343.2263
14.9375,-0.059598327,2344.0273,0.33502561,-0.30042413,0.055699632,4.6992989,0.34612474,2343.2419
14.9376,-0.061317932,2344.043,0.34429702,-0.28975263,0.053800765,4.6993198,0.34612459,2343.2576
14.9377,-0.062977061,2344.0588,0.35322869,-0.27879521,0.051848836,4.6993408,0.34612447,2343.2734
14.9378,-0.064574085,2344.0745,0.36181176,-0.2675626,0.049845777,4.6993618,0.34612435,2343.2891
14.9379,-0.066107422,2344.0901,0.37003779,-0.25606593,0.047793556,4.6993828,0.34612423,2343.3047
14.938,-0.067575566,2344.106,0.37789863,-0.24431656,0.045694198,4.6994038,0.34612408,2343.3206
14.9381,-0.068977065,2344.1216,0.38538656,-0.23232606,0.043549776,4.6994247,0.34612396,2343.3362
14.9382,-0.070310533,2344.1372,0.39249414,-0.22010626,0.041362405,4.6994457,0.34612384,2343.3518
14.9383,-0.071574666,2344.1528,0.39921439,-0.20766923,0.039134238,4.6994667,0.34612373,2343.3674
14.9384,-0.072768211,2344.1687,0.40554067,-0.19502725,0.036867477,4.6994877,0.34612358,2343.3833
14.9385,-0.073889986,2344.1843,0.41146678,-0.18219277,0.034564357,4.6995087,0.34612346,2343.3989
14.9386,-0.074938886,2344.2,0.41698676,-0.16917849,0.032227147,4.6995292,0.34612334,2343.4146
14.9387,-0.075913891,2344.2158,0.4220953,-0.15599723,0.029858153,4.6995502,0.34612322,2343.4304
14.9388,-0.076814018,2344.2314,0.42678723,-0.142662,0.027459713,4.6995711,0.34612307,2343.446
14.9389,-0.077638395,2344.2471,0.43105802,-0.12918597,0.025034189,4.6995921,0.34612295,2343.4617
14.939,-0.078386202,2344.2629,0.43490338,-0.11558244,0.022583976,4.6996131,0.34612283,2343.4775
14.9391,-0.079056703,2344.2786,0.43831956,-0.10186482,0.02011149,4.6996341,0.34612268,2343.4932
14.9392,-0.079649232,2344.2942,0.44130319,-0.088046663,0.017619168,4.6996551,0.34612256,2343.5088
14.9393,-0.080163211,2344.3098,0.44385129,-0.074141592,0.015109471,4.699676,0.34612244,2343.5244
14.9394,-0.080598131,2344.3257,0.44596139,-0.060163338,0.012584871,4.699697,0.34612232,2343.5403
14.9395,-0.080953568,2344.3413,0.44763136,-0.046125695,0.010047859,4.699718,0.34612218,2343.5559
14.9396,-0.081229165,2344.3569,0.44885957,-0.032042515,0.0075009367,4.699739,0.34612206,2343.5715
14.9397,-0.081424654,2344.3728,0.44964483,-0.017927695,0.0049466165,4.69976,0.34612194,2343.5874
14.9398,-0.081539832,2344.3884,0.44998634,-0.0037951693,0.0023874172,4.6997809,0.34612179,2343.603
14.9399,-0.081574604,2344.4041,0.44988376,0.010341118,-0.00017413727,4.6998014,0.34612167,2343.6187
14.94,-0.081528917,2344.4199,0.44933718,0.024467217,-0.0027355207,4.6998224,0.34612152,2343.6345
14.9401,-0.081402831,2344.4355,0.44834718,0.038569186,-0.0052942066,4.6998434,0.3461214,2343.6501
14.9402,-0.081196457,2344.4512,0.44691473,0.052633107,-0.0078476723,4.6998644,0.34612128,2343.6658
14.9403,-0.080910005,2344.4668,0.44504121,0.066645101,-0.010393399,4.6998854,0.34612113,2343.6814
14.9404,-0.080543764,2344.4827,0.44272849,0.080591343,-0.012928875,4.6999063,0.34612101,2343.6973
14.9405,-0.080098085,2344.4983,0.43997884,0.094458066,-0.015451602,4.6999273,0.34612089,2343.7129
14.9406,-0.079573408,2344.5139,0.436795,0.10823158,-0.01795909,4.6999483,0.34612074,2343.7285
14.9407,-0.078970261,2344.5298,0.43318006,0.12189831,-0.020448867,4.6999693,0.34612063,2343.7444
14.9408,-0.078289226,2344.5454,0.42913765,0.13544475,-0.022918478,4.6999903,0.34612048,2343.76
14.9409,-0.07753098,2344.561,0.42467171,0.14885753,-0.025365487,4.7000113,0.34612036,2343.7756
14.941,-0.076696277,2344.5767,0.41978666,0.16212343,-0.027787481,4.7000322,0.34612024,2343.7913
14.9411,-0.075785927,2344.5925,0.41448736,0.17522936,-0.030182069,4.7000532,0.34612009,2343.8071
14.9412,-0.074800842,2344.6082,0.40877897,0.18816236,-0.032546893,4.7000737,0.34611997,2343.8228
14.9413,-0.07374198,2344.6238,0.40266716,0.20090967,-0.034879617,4.7000947,0.34611982,2343.8384
14.9414,-0.072610393,2344.6396,0.39615798,0.21345873,-0.037177943,4.7001157,0.3461197,2343.8542
14.9415,-0.071407199,2344.6553,0.38925782,0.22579716,-0.039439604,4.7001367,0.34611955,2343.8699
14.9416,-0.070133574,2344.6709,0.38197351,0.23791276,-0.041662369,4.7001576,0.34611943,2343.8855
14.9417,-0.068790786,2344.6868,0.37431222,0.24979357,-0.043844048,4.7001786,0.34611928,2343.9014
14.9418,-0.06738016,2344.7024,0.36628151,0.26142791,-0.045982487,4.7001996,0.34611917,2343.917
14.9419,-0.065903075,2344.718,0.35788935,0.27280423,-0.048075575,4.7002206,0.34611905,2343.9326
14.942,-0.064360991,2344.7336,0.34914395,0.28391135,-0.050121251,4.7002416,0.3461189,2343.9482
14.9421,-0.062755443,2344.7495,0.34005401,0.29473829,-0.0521175,4.7002625,0.34611878,2343.9641
14.9422,-0.061087996,2344.7651,0.33062842,0.3052744,-0.054062348,4.7002835,0.34611863,2343.9797
14.9423,-0.059360303,2344.7808,0.32087657,0.31550923,-0.055953879,4.7003045,0.34611848,2343.9954
14.9424,-0.057574071,2344.7966,0.31080803,0.32543272,-0.057790227,4.7003255,0.34611836,2344.0112
14.9425,-0.055731054,2344.8123,0.30043274,0.33503503,-0.059569579,4.700346,0.34611824,2344.0269
14.9426,-0.053833075,2344.8279,0.28976098,0.34430671,-0.061290186,4.700367,0.34611809,2344.0425
14.9427,-0.051882003,2344.8438,0.27880323,0.35323864,-0.062950343,4.700388,0.34611797,2344.0583
14.9428,-0.049879763,2344.8594,0.26757032,0.36182195,-0.064548425,4.7004089,0.34611782,2344.074
14.9429,-0.047828332,2344.875,0.25607333,0.37004822,-0.066082843,4.7004299,0.34611768,2344.0896
14.943,-0.04572973,2344.8906,0.24432361,0.3779093,-0.06755209,4.7004509,0.34611756,2344.1052
14.9431,-0.043586027,2344.9065,0.23233277,0.38539743,-0.068954714,4.7004719,0.34611741,2344.1211
14.9432,-0.041399337,2344.9221,0.22011262,0.39250523,-0.070289336,4.7004929,0.34611729,2344.1367
14.9433,-0.039171822,2344.9377,0.20767525,0.39922568,-0.071554631,4.7005138,0.34611714,2344.1523
14.9434,-0.036905669,2344.9536,0.19503291,0.40555215,-0.072749369,4.7005348,0.34611702,2344.1682
14.9435,-0.034603123,2344.9692,0.18219808,0.4114784,-0.07387235,4.7005558,0.34611687,2344.1838
14.9436,-0.032266445,2344.9849,0.16918342,0.41699857,-0.07492248,4.7005768,0.34611675,2344.1995
14.9437,-0.029897949,2345.0005,0.15600179,0.42210722,-0.075898722,4.7005978,0.3461166,2344.2151
14.9438,-0.027499964,2345.0164,0.14266618,0.42679933,-0.076800108,4.7006183,0.34611645,2344.231
14.9439,-0.025074858,2345.032,0.12918977,0.43107021,-0.077625751,4.7006392,0.34611633,2344.2466
14.944,-0.022625022,2345.0476,0.11558585,0.43491569,-0.07837484,4.7006602,0.34611619,2344.2622
14.9441,-0.020152872,2345.0635,0.10186785,0.43833199,-0.079046637,4.7006812,0.34611607,2344.2781
14.9442,-0.017660847,2345.0791,0.088049293,0.44131571,-0.079640478,4.7007022,0.34611592,2344.2937
14.9443,-0.015151403,2345.0947,0.074143827,0.44386387,-0.080155768,4.7007232,0.34611577,2344.3093
14.9444,-0.012627017,2345.1106,0.060165178,0.44597402,-0.080592014,4.7007442,0.34611565,2344.3252
14.9445,-0.010090176,2345.1262,0.046127133,0.44764405,-0.08094877,4.7007651,0.3461155,2344.3408
14.9446,-0.0075433836,2345.1418,0.032043554,0.4488723,-0.081225701,4.7007861,0.34611535,2344.3564
14.9447,-0.0049891514,2345.1575,0.017928338,0.44965759,-0.081422515,4.7008071,0.34611523,2344.3721
14.9448,-0.0024299978,2345.1733,0.0037954084,0.44999909,-0.081539035,4.7008281,0.34611508,2344.3879
14.9449,0.00013155257,2345.189,-0.010341281,0.44989654,-0.08157514,4.7008491,0.34611493,2344.4036
14.945,0.0026929737,2345.2046,-0.024467781,0.44934997,-0.081530795,4.70087,0.34611481,2344.4192
14.9451,0.0052517396,2345.2205,-0.038570151,0.44835994,-0.081406042,4.7008905,0.34611467,2344.4351
14.9452,0.007805327,2345.2361,-0.05263447,0.44692743,-0.081201002,4.7009115,0.34611452,2344.4507
14.9453,0.010351216,2345.2517,-0.066646867,0.44505388,-0.080915876,4.7009325,0.3461144,2344.4663
14.9454,0.012886899,2345.2676,-0.080593504,0.4427411,-0.080550954,4.7009535,0.34611425,2344.4822
14.9455,0.015409872,2345.2832,-0.094460621,0.43999135,-0.080106594,4.7009745,0.3461141,2344.4978
14.9456,0.017917648,2345.2988,-0.10823453,0.43680742,-0.07958322,4.7009954,0.34611398,2344.5134
14.9457,0.020407753,2345.3145,-0.12190164,0.4331924,-0.07898137,4.7010164,0.34611383,2344.5291
14.9458,0.022877734,2345.3303,-0.13544847,0.42914987,-0.078301623,4.7010374,0.34611368,2344.5449
14.9459,0.025325151,2345.3459,-0.14886163,0.42468381,-0.077544652,4.7010584,0.34611353,2344.5605
14.946,0.027747594,2345.3616,-0.16212791,0.41979864,-0.0767112,4.7010794,0.34611341,2344.5762
14.9461,0.03014267,2345.3774,-0.1752342,0.41449916,-0.075802103,4.7011003,0.34611326,2344.592
14.9462,0.032508019,2345.3931,-0.18816757,0.40879065,-0.074818239,4.7011213,0.34611312,2344.6077
