"Time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","PI.x","loadInertia.w","aimc.airGap.V_mrr.re","aimc.airGap.V_mrr.im","aimc.stator.port_p.V_m.im","aimc.airGap.V_msr.re","aimc.is[2]","aimc.stator.core.Phi.im","aimc.stator.core.Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","powerSensor.flange_a.phi","aimc.is[1]","aimc.stator.port_p.V_m.re","aimc.airGap.V_msr.im"
4.5842996,1.1138933,183.90736,156.97237,0.44938448,-0.34965101,-7.3705187,4.5676322,-8.3508482,1.7101121,-0.5554257,1.3600441,719.92279,3.6075776,2.9790049,6.5065928
4.5843997,1.1138679,184.19492,156.97224,0.44973496,-0.34991297,-7.2731528,4.5671549,-8.3673925,1.6918206,-0.60886824,1.3600638,719.93848,3.8436816,3.2094519,6.5069528
4.5844998,1.1138425,184.48239,156.97212,0.45008656,-0.35017553,-7.1685834,4.5666761,-8.3756514,1.6718595,-0.66170985,1.3600835,719.95422,4.075983,3.436723,6.5073133
4.5845995,1.1138171,184.76981,156.972,0.45043936,-0.35043874,-7.0569139,4.5661964,-8.3756161,1.6502484,-0.7138983,1.3601031,719.96991,4.3042526,3.660593,6.5076742
4.5846996,1.1137916,185.05714,156.97188,0.45079333,-0.35070258,-6.9382544,4.5657148,-8.3672867,1.6270086,-0.76538217,1.3601228,719.9856,4.5282631,3.8808398,6.5080361
4.5847998,1.1137662,185.34441,156.97177,0.45114845,-0.35096705,-6.8127222,4.5652328,-8.3506708,1.6021631,-0.81611055,1.3601425,720.00128,4.7477927,4.0972457,6.508399
4.5848999,1.1137407,185.63159,156.97165,0.45150474,-0.35123214,-6.6804419,4.5647488,-8.3257847,1.5757365,-0.86603349,1.3601623,720.01697,4.9626245,4.3095961,6.5087624
4.5849996,1.1137152,185.9187,156.97153,0.45186222,-0.35149786,-6.541544,4.5642638,-8.2926531,1.5477548,-0.91510165,1.3601819,720.03271,5.172545,4.5176802,6.5091262
4.5850997,1.1136897,186.20573,156.97141,0.45222083,-0.3517642,-6.3961658,4.5637774,-8.2513084,1.5182456,-0.96326661,1.3602016,720.0484,5.3773465,4.7212925,6.509491
4.5851998,1.1136642,186.49268,156.97128,0.45258063,-0.35203117,-6.244452,4.5632896,-8.2017918,1.487238,-1.0104809,1.3602214,720.06409,5.5768261,4.9202304,6.5098567
4.5852995,1.1136386,186.77954,156.97116,0.45294157,-0.35229877,-6.0865517,4.5628009,-8.1441507,1.4547627,-1.0566978,1.3602412,720.07977,5.7707858,5.1142979,6.5102229
4.5853996,1.113613,187.0663,156.97105,0.45330366,-0.35256699,-5.9226217,4.5623107,-8.0784435,1.4208517,-1.1018718,1.360261,720.09546,5.9590335,5.3033013,6.5105901
4.5854998,1.1135875,187.35297,156.97093,0.45366693,-0.35283583,-5.7528248,4.5618191,-8.004735,1.3855385,-1.1459583,1.3602808,720.11115,6.1413827,5.4870548,6.5109577
4.5855999,1.1135619,187.63956,156.97081,0.45403135,-0.35310534,-5.5773277,4.5613265,-7.9230967,1.3488579,-1.1889138,1.3603005,720.12689,6.3176527,5.6653752,6.5113258
4.5856996,1.1135362,187.92603,156.97069,0.4543969,-0.35337543,-5.3963051,4.560832,-7.8336105,1.3108461,-1.2306958,1.3603204,720.14258,6.4876685,5.8380861,6.5116949
4.5857997,1.1135106,188.2124,156.97057,0.45476362,-0.35364619,-5.2099361,4.5603366,-7.7363644,1.2715406,-1.2712634,1.3603402,720.15826,6.6512618,6.0050168,6.5120649
4.5858998,1.1134849,188.49867,156.97044,0.4551315,-0.35391757,-5.018405,4.5598402,-7.6314545,1.2309804,-1.3105761,1.3603601,720.17395,6.80827,6.1660008,6.5124354
4.5859995,1.1134592,188.78485,156.97032,0.45550051,-0.35418957,-4.8219013,4.5593424,-7.5189843,1.1892053,-1.3485954,1.3603799,720.18964,6.9585381,6.3208795,6.5128069
4.5860996,1.1134335,189.07091,156.9702,0.45587066,-0.35446218,-4.6206198,4.5588431,-7.399065,1.1462566,-1.3852836,1.3603998,720.20538,7.1019163,6.4694991,6.5131788
4.5861998,1.1134077,189.35686,156.97008,0.45624197,-0.35473543,-4.4147596,4.5583425,-7.2718158,1.1021767,-1.4206047,1.3604198,720.22107,7.2382631,6.611712,6.5135512
4.5862999,1.113382,189.64268,156.96997,0.4566144,-0.35500929,-4.204525,4.5578408,-7.137362,1.057009,-1.4545237,1.3604397,720.23676,7.3674431,6.7473774,6.5139246
4.5863996,1.1133562,189.92839,156.96985,0.45698798,-0.3552838,-3.9901233,4.5573378,-6.9958363,1.0107982,-1.4870071,1.3604597,720.25244,7.4893274,6.8763604,6.5142989
4.5864997,1.1133305,190.21399,156.96973,0.45736268,-0.3555589,-3.7717674,4.5568333,-6.8473797,0.96358991,-1.518023,1.3604796,720.26813,7.6037965,6.9985337,6.5146737
4.5865998,1.1133046,190.49947,156.9696,0.45773852,-0.35583466,-3.5496733,4.5563278,-6.6921377,0.91543072,-1.5475407,1.3604996,720.28387,7.7107358,7.1137762,6.5150495
4.5866995,1.1132787,190.78482,156.96948,0.45811549,-0.35611102,-3.3240609,4.5558209,-6.5302653,0.86636811,-1.575531,1.3605195,720.29956,7.810039,7.2219729,6.5154257
4.5867996,1.1132529,191.07004,156.96936,0.45849356,-0.35638803,-3.095154,4.5553131,-6.3619218,0.81645054,-1.6019664,1.3605396,720.31525,7.9016085,7.3230171,6.5158029
4.5868998,1.113227,191.35513,156.96924,0.4588728,-0.35666567,-2.8631787,4.5548034,-6.187274,0.76572722,-1.6268207,1.3605596,720.33093,7.9853525,7.4168086,6.5161805
4.5869999,1.1132011,191.64009,156.96912,0.45925313,-0.35694391,-2.6283653,4.5542927,-6.0064945,0.7142483,-1.6500695,1.3605796,720.34662,8.0611887,7.5032539,6.5165586
4.5870996,1.1131752,191.92491,156.96899,0.45963457,-0.35722277,-2.3909461,4.553781,-5.8197632,0.66206449,-1.6716897,1.3605996,720.3623,8.1290407,7.5822673,6.5169377
4.5871997,1.1131493,192.20959,156.96887,0.46001711,-0.35750222,-2.1511559,4.553268,-5.6272631,0.60922736,-1.6916602,1.3606197,720.37805,8.1888418,7.6537709,6.5173178
4.5872998,1.1131233,192.49416,156.96875,0.46040079,-0.3577823,-1.909233,4.5527534,-5.4291863,0.55578905,-1.7099611,1.3606398,720.39374,8.2405329,7.7176929,6.5176983
4.5874,1.1130973,192.77856,156.96863,0.46078554,-0.35806301,-1.6654164,4.552238,-5.2257285,0.50180233,-1.7265743,1.36066,720.40942,8.2840614,7.7739706,6.5180798
4.5874996,1.1130712,193.06282,156.96851,0.46117142,-0.35834435,-1.4199476,4.5517211,-5.0170908,0.44732034,-1.7414834,1.36068,720.42511,8.3193846,7.8225479,6.5184612
4.5875998,1.1130452,193.34694,156.96838,0.46155837,-0.35862628,-1.17307,4.5512033,-4.8034797,0.39239702,-1.754674,1.3607001,720.4408,8.346468,7.8633761,6.5188441
4.5876999,1.1130192,193.63091,156.96826,0.46194643,-0.35890883,-0.92502809,4.550684,-4.5851068,0.33708647,-1.7661328,1.3607203,720.45654,8.365284,7.8964152,6.5192275
4.5877995,1.1129931,193.91472,156.96814,0.46233559,-0.35919201,-0.67606753,4.5501633,-4.3621888,0.28144333,-1.7758485,1.3607404,720.47223,8.3758135,7.9216323,6.5196118
4.5878997,1.112967,194.19838,156.96802,0.46272582,-0.35947579,-0.4264349,4.5496416,-4.1349454,0.22552247,-1.7838116,1.3607606,720.48792,8.3780451,7.9390016,6.5199962
4.5879998,1.1129409,194.48189,156.9679,0.46311712,-0.3597602,-0.17637761,4.5491185,-3.9036026,0.16937913,-1.7900143,1.3607808,720.5036,8.3719788,7.9485064,6.5203819
4.5881,1.1129147,194.76524,156.96777,0.46350953,-0.36004516,0.073856674,4.5485945,-3.6683891,0.1130687,-1.7944503,1.360801,720.51929,8.3576183,7.9501367,6.5207682
4.5881996,1.1128886,195.04843,156.96765,0.46390298,-0.36033076,0.32402006,4.548069,-3.4295375,0.056646746,-1.7971153,1.3608212,720.53497,8.3349781,7.943891,6.5211549
4.5882998,1.1128623,195.33145,156.96753,0.4642975,-0.36061695,0.5738647,4.5475426,-3.1872847,0.0001689542,-1.7980067,1.3608414,720.55072,8.30408,7.9297757,6.5215425
4.5883999,1.1128361,195.6143,156.96741,0.46469307,-0.36090374,0.82314301,4.5470147,-2.9418705,-0.056308929,-1.7971237,1.3608617,720.56641,8.2649555,7.907804,6.5219307
4.5884995,1.1128099,195.897,156.96729,0.46508971,-0.36119115,1.0716081,4.5464859,-2.693538,-0.11273117,-1.794467,1.3608819,720.58209,8.2176428,7.8779974,6.5223198
4.5885997,1.1127837,196.17953,156.96718,0.46548742,-0.36147916,1.3190136,4.5459557,-2.442533,-0.1690421,-1.7900393,1.3609023,720.59778,8.1621885,7.8403864,6.5227094
4.5886998,1.1127574,196.46188,156.96706,0.46588615,-0.36176777,1.5651146,4.5454245,-2.1891043,-0.22518609,-1.7838451,1.3609226,720.61346,8.0986462,7.7950068,6.5230999
4.5888,1.1127311,196.74406,156.96693,0.46628594,-0.36205697,1.8096672,4.5448918,-1.9335026,-0.28110781,-1.7758902,1.3609428,720.62921,8.0270805,7.7419043,6.5234909
4.5888996,1.1127048,197.02606,156.96681,0.46668676,-0.36234677,2.052429,4.5443583,-1.6759814,-0.336752,-1.7661828,1.3609632,720.6449,7.9475613,7.6811309,6.5238829
4.5889997,1.1126784,197.30789,156.96669,0.46708864,-0.36263713,2.2931595,4.5438232,-1.4167957,-0.3920638,-1.7547323,1.3609836,720.66058,7.8601665,7.6127472,6.5242753
4.5890999,1.1126521,197.58954,156.96657,0.46749151,-0.36292809,2.53162,4.5432873,-1.1562022,-0.44698855,-1.74155,1.3610039,720.67627,7.7649837,7.5368199,6.5246682
4.5891995,1.1126256,197.871,156.96645,0.46789542,-0.36321965,2.7675743,4.5427499,-0.89445907,-0.50147212,-1.726649,1.3610243,720.69196,7.662106,7.4534249,6.5250621
4.5892997,1.1125993,198.15228,156.96632,0.46830034,-0.3635118,3.0007887,4.5422115,-0.63182557,-0.55546069,-1.7100439,1.3610448,720.70764,7.5516357,7.3626447,6.5254564
4.5893998,1.1125728,198.43338,156.9662,0.46870625,-0.36380452,3.2310319,4.5416722,-0.36856186,-0.60890102,-1.6917512,1.3610651,720.72339,7.433682,7.2645688,6.5258517
4.5895,1.1125463,198.71429,156.96608,0.4691132,-0.36409783,3.4580758,4.5411315,-0.10492882,-0.6617403,-1.6717889,1.3610855,720.73907,7.3083611,7.1592941,6.5262475
4.5895996,1.1125199,198.99501,156.96596,0.46952114,-0.36439171,3.6816952,4.5405898,0.15881234,-0.71392649,-1.6501768,1.361106,720.75476,7.1757979,7.0469255,6.5266442
4.5896997,1.1124934,199.27553,156.96584,0.46993008,-0.36468619,3.9016688,4.5400467,0.42240041,-0.76540798,-1.626936,1.3611265,720.77045,7.0361228,6.9275732,6.527041
4.5897999,1.1124668,199.55586,156.96571,0.47034001,-0.36498123,4.1177783,4.5395026,0.68557417,-0.81613404,-1.6020895,1.3611469,720.78613,6.8894744,6.8013563,6.5274391
4.5899,1.1124402,199.83601,156.96559,0.4707509,-0.36527681,4.3298097,4.5389576,0.94807279,-0.86605459,-1.5756621,1.3611674,720.80182,6.7359977,6.6683993,6.5278378
4.5899997,1.1124138,200.11595,156.96547,0.4711628,-0.36557299,4.5375524,4.5384116,1.2096362,-0.9151203,-1.5476797,1.3611879,720.81757,6.5758443,6.5288339,6.5282369
4.5900998,1.1123871,200.39569,156.96535,0.47157565,-0.3658697,4.7408013,4.5378637,1.4700054,-0.96328282,-1.5181698,1.3612086,720.83325,6.409173,6.3827977,6.5286365
4.5901999,1.1123605,200.67523,156.96523,0.47198945,-0.36616701,4.9393539,4.5373154,1.7289221,-1.0104946,-1.4871615,1.3612291,720.84894,6.2361488,6.2304363,6.529037
4.5902996,1.1123339,200.95457,156.96512,0.47240424,-0.36646485,5.1330142,4.5367661,1.9861299,-1.0567091,-1.4546857,1.3612497,720.86462,6.0569429,6.0718999,6.529438
4.5903997,1.1123072,201.2337,156.965,0.47281995,-0.36676329,5.3215899,4.5362153,2.2413738,-1.1018806,-1.4207743,1.3612702,720.88031,5.8717332,5.9073458,6.52984
4.5904999,1.1122805,201.51263,156.96487,0.47323662,-0.36706227,5.5048943,4.5356636,2.494401,-1.1459645,-1.3854607,1.3612908,720.89606,5.6807022,5.736937,6.5302424
4.5906,1.1122538,201.79135,156.96475,0.47365424,-0.36736181,5.6827455,4.5351105,2.7449605,-1.1889174,-1.3487798,1.3613114,720.91174,5.4840398,5.560842,6.5306454
4.5906997,1.112227,202.06987,156.96463,0.47407278,-0.36766189,5.8549666,4.5345569,2.9928041,-1.2306969,-1.3107679,1.3613321,720.92743,5.2819405,5.3792353,6.5310493
4.5907998,1.1122003,202.34816,156.96451,0.47449225,-0.36796251,6.0213876,4.5340018,3.2376862,-1.2712618,-1.2714623,1.3613527,720.94312,5.074604,5.192297,6.5314536
4.5908999,1.1121734,202.62625,156.96439,0.47491264,-0.36826366,6.1818433,4.5334458,3.4793639,-1.3105719,-1.2309021,1.3613734,720.9588,4.862236,5.0002117,6.5318584
4.5909996,1.1121466,202.90413,156.96426,0.47533396,-0.36856535,6.3361745,4.5328884,3.717598,-1.3485886,-1.189127,1.361394,720.97449,4.6450472,4.8031702,6.5322642
4.5910997,1.1121198,203.18178,156.96416,0.47575617,-0.36886761,6.4842286,4.5323305,3.952152,-1.3852743,-1.1461784,1.3614148,720.99023,4.4232521,4.6013675,6.5326705
4.5911999,1.112093,203.45923,156.96404,0.47617927,-0.36917037,6.6258583,4.5317712,4.1827936,-1.4205928,-1.1020987,1.3614355,721.00592,4.1970706,4.3950038,6.5330777
4.5913,1.1120661,203.73645,156.96391,0.47660327,-0.36947367,6.7609229,4.5312109,4.4092937,-1.4545093,-1.0569314,1.3614563,721.02161,3.9667263,4.1842828,6.5334849
4.5913997,1.1120392,204.01344,156.96379,0.47702816,-0.36977753,6.8892889,4.5306497,4.6314287,-1.4869901,-1.0107211,1.361477,721.03729,3.7324481,3.969414,6.5338931
4.5914998,1.1120123,204.29022,156.96367,0.47745392,-0.3700819,7.010829,4.5300875,4.8489776,-1.5180035,-0.96351326,1.3614978,721.05298,3.4944677,3.7506099,6.5343022
4.5915999,1.1119853,204.56677,156.96356,0.47788057,-0.37038678,7.1254225,4.5295243,5.0617247,-1.5475186,-0.91535461,1.3615185,721.06866,3.2530208,3.5280871,6.5347114
4.5916996,1.1119584,204.84311,156.96344,0.47830808,-0.37069219,7.2329555,4.5289602,5.2694597,-1.5755064,-0.86629266,1.3615394,721.08441,3.0083466,3.3020666,6.5351214
4.5917997,1.1119313,205.1192,156.96332,0.47873643,-0.37099808,7.333322,4.5283952,5.4719758,-1.6019393,-0.81637585,1.3615602,721.1001,2.7606876,3.0727718,6.535532
4.5918999,1.1119043,205.39508,156.9632,0.47916564,-0.37130451,7.4264221,4.5278287,5.6690731,-1.6267912,-0.76565337,1.361581,721.11578,2.510289,2.8404303,6.5359435
4.592,1.1118772,205.67073,156.96307,0.47959569,-0.37161145,7.5121627,4.5272613,5.8605552,-1.6500375,-0.71417528,1.3616018,721.13147,2.2573986,2.6052721,6.536355
4.5920997,1.1118501,205.94615,156.96297,0.48002657,-0.37191889,7.5904598,4.5266933,6.0462332,-1.6716554,-0.66199249,1.3616227,721.14716,2.0022678,2.3675301,6.5367675
4.5921998,1.1118231,206.22133,156.96284,0.48045829,-0.37222683,7.6612353,4.526124,6.2259216,-1.6916233,-0.60915643,1.3616437,721.1629,1.7451487,2.1274402,6.5371804
4.5922999,1.1117959,206.49628,156.96272,0.48089081,-0.37253526,7.7244186,4.5255537,6.3994436,-1.7099218,-0.55571926,1.3616645,721.17859,1.4862961,1.88524,6.5375943
4.5923996,1.1117688,206.771,156.9626,0.48132417,-0.37284422,7.7799478,4.5249829,6.566627,-1.7265328,-0.50173372,1.3616855,721.19427,1.2259667,1.6411697,6.5380087
4.5924997,1.1117417,207.04547,156.96249,0.4817583,-0.37315363,7.8277669,4.5244107,6.7273049,-1.7414398,-0.44725305,1.3617064,721.20996,0.96441835,1.3954711,6.5384231
4.5925999,1.1117145,207.31972,156.96237,0.48219326,-0.37346357,7.8678284,4.523838,6.8813186,-1.7546281,-0.39233106,1.3617274,721.22565,0.70191026,1.1483876,6.5388384
4.5927,1.1116872,207.59372,156.96225,0.482629,-0.37377393,7.9000931,4.5232639,7.0285153,-1.7660847,-0.33702198,1.3617483,721.24133,0.43870252,0.90016419,6.5392547
4.5927997,1.11166,207.86749,156.96214,0.48306552,-0.3740848,7.9245286,4.5226893,7.1687493,-1.7757982,-0.28138036,1.3617693,721.25708,0.175056,0.65104681,6.5396709
4.5928998,1.1116327,208.14102,156.96202,0.48350281,-0.37439615,7.9411106,4.5221133,7.3018808,-1.7837592,-0.22546108,1.3617903,721.27277,-0.088768117,0.40128228,6.5400882
4.5929999,1.1116054,208.41431,156.9619,0.48394084,-0.37470797,7.9498224,4.5215368,7.4277782,-1.7899598,-0.16931939,1.3618114,721.28845,-0.35250828,0.15111823,6.5405059
4.5931001,1.1115781,208.68735,156.96179,0.48437965,-0.37502024,7.9506555,4.5209594,7.5463161,-1.7943938,-0.11301067,1.3618324,721.30414,-0.61590308,-0.099197425,6.5409241
4.5931997,1.1115508,208.96014,156.96167,0.48481923,-0.37533298,7.9436088,4.520381,7.6573772,-1.7970569,-0.056590501,1.3618535,721.31982,-0.87869161,-0.34941664,6.5413427
4.5932999,1.1115234,209.2327,156.96156,0.48525953,-0.3756462,7.928689,4.5198016,7.7608514,-1.7979465,-0.00011455856,1.3618746,721.33551,-1.1406133,-0.59929138,6.5417624
4.5934,1.111496,209.505,156.96144,0.48570055,-0.37595987,7.9059114,4.5192218,7.8566356,-1.7970616,0.056361414,1.3618957,721.35126,-1.4014087,-0.84857398,6.5421824
4.5934997,1.1114686,209.77707,156.96132,0.48614234,-0.37627399,7.875298,4.5186405,7.9446349,-1.7944031,0.11278169,1.3619168,721.36694,-1.6608191,-1.0970174,6.5426025
4.5935998,1.1114411,210.04889,156.96121,0.48658481,-0.37658855,7.8368788,4.5180588,8.0247622,-1.7899737,0.16909057,1.3619379,721.38263,-1.9185874,-1.3443754,6.5430236
4.5936999,1.1114137,210.32045,156.96109,0.487028,-0.37690356,7.7906923,4.5174761,8.0969372,-1.7837778,0.22523251,1.3619591,721.39832,-2.1744583,-1.5904027,6.5434451
4.5938001,1.1113862,210.59177,156.96098,0.48747188,-0.37721899,7.736784,4.5168924,8.1610889,-1.7758216,0.28115207,1.3619802,721.414,-2.4281781,-1.8348554,6.5438671
4.5938997,1.1113586,210.86282,156.96086,0.48791644,-0.37753487,7.6752067,4.5163083,8.2171535,-1.7661126,0.33679408,1.3620014,721.42969,-2.6794951,-2.0774915,6.5442901
4.5939999,1.1113311,211.13365,156.96075,0.48836172,-0.37785119,7.6060224,4.5157232,8.2650747,-1.7546607,0.39210361,1.3620226,721.44543,-2.9281604,-2.3180702,6.544713
4.5941,1.1113036,211.40421,156.96063,0.48880765,-0.37816793,7.5292983,4.5151372,8.3048048,-1.741477,0.4470261,1.3620439,721.46112,-3.1739273,-2.5563529,6.5451365
4.5941997,1.1112759,211.67451,156.96053,0.48925424,-0.37848508,7.4451118,4.5145502,8.3363056,-1.7265748,0.50150734,1.3620651,721.47681,-3.4165523,-2.7921035,6.5455608
4.5942998,1.1112484,211.94458,156.9604,0.48970151,-0.37880266,7.3535452,4.5139627,8.3595438,-1.7099686,0.55549353,1.3620864,721.49249,-3.6557949,-3.0250888,6.5459857
4.5943999,1.1112207,212.21437,156.9603,0.49014941,-0.37912068,7.2546892,4.5133743,8.3744974,-1.6916747,0.60893148,1.3621076,721.50818,-3.8914177,-3.2550771,6.5464106
4.5945001,1.1111931,212.48392,156.96019,0.49059796,-0.37943909,7.1486421,4.512785,8.3811512,-1.6717113,0.66176832,1.362129,721.52386,-4.1231871,-3.4818406,6.5468364
4.5945997,1.1111654,212.75322,156.96007,0.49104714,-0.37975788,7.0355086,4.5121951,8.3794985,-1.6500982,0.713952,1.3621503,721.53961,-4.3508739,-3.7051549,6.5472627
4.5946999,1.1111376,213.02225,156.95996,0.49149695,-0.38007706,6.915401,4.5116043,8.3695412,-1.6268566,0.76543099,1.3621715,721.5553,-4.5742512,-3.924798,6.5476894
4.5948,1.1111099,213.29103,156.95984,0.49194735,-0.38039666,6.7884378,4.511013,8.3512878,-1.6020093,0.81615448,1.3621929,721.57098,-4.7930984,-4.1405525,6.5481162
4.5948997,1.1110821,213.55956,156.95973,0.49239838,-0.38071665,6.6547456,4.5104208,8.3247566,-1.5755811,0.86607242,1.3622143,721.58667,-5.0071988,-4.3522048,6.5485439
4.5949998,1.1110543,213.8278,156.95963,0.49285001,-0.38103703,6.5144563,4.5098281,8.2899742,-1.547598,0.91513556,1.3622357,721.60236,-5.2163391,-4.5595441,6.5489721
4.5950999,1.1110265,214.09581,156.9595,0.4933022,-0.38135779,6.3677087,4.5092344,8.2469749,-1.5180875,0.96329546,1.3622571,721.61804,-5.4203124,-4.7623658,6.5494008
4.5952001,1.1109986,214.36356,156.9594,0.49375498,-0.38167894,6.2146487,4.5086398,8.1958008,-1.4870789,1.0105046,1.3622785,721.63379,-5.618916,-4.9604683,6.54983
4.5952997,1.1109709,214.63104,156.95929,0.49420837,-0.38200048,6.0554276,4.5080447,8.1365023,-1.4546027,1.0567164,1.3622999,721.64948,-5.811954,-5.1536555,6.5502596
4.5953999,1.1109428,214.89827,156.95917,0.49466228,-0.38232234,5.8902035,4.5074492,8.0691385,-1.4206909,1.1018852,1.3623214,721.66516,-5.9992342,-5.3417354,6.5506897
4.5955,1.1109149,215.16524,156.95906,0.49511674,-0.38264459,5.7191391,4.5068526,7.9937758,-1.3853772,1.1459665,1.3623428,721.68085,-6.1805706,-5.5245218,6.5511203
4.5956001,1.1108871,215.43193,156.95895,0.49557176,-0.3829672,5.5424051,4.5062556,7.9104886,-1.3486961,1.1889167,1.3623644,721.69653,-6.3557839,-5.7018337,6.5515509
4.5956998,1.110859,215.69838,156.95885,0.49602729,-0.38329014,5.3601761,4.5056577,7.8193598,-1.3106841,1.2306936,1.3623859,721.71222,-6.5247002,-5.8734946,6.5519824
4.5957999,1.110831,215.96455,156.95874,0.49648339,-0.38361347,5.1726327,4.5050592,7.720479,-1.2713786,1.2712557,1.3624074,721.72797,-6.6871514,-6.0393348,6.5524144
4.5959001,1.110803,216.23047,156.95862,0.49693996,-0.38393709,4.9799609,4.5044603,7.6139445,-1.2308185,1.3105632,1.362429,721.74365,-6.842977,-6.1991897,6.5528464
4.5959997,1.110775,216.49612,156.95851,0.49739704,-0.3842611,4.782351,4.5038605,7.4998612,-1.1890436,1.3485771,1.3624505,721.75934,-6.9920225,-6.3529005,6.5532794
4.5960999,1.1107469,216.76151,156.9584,0.49785465,-0.38458544,4.5799999,4.5032601,7.3783426,-1.1460954,1.3852602,1.3624721,721.77502,-7.1341395,-6.5003152,6.5537124
4.5962,1.1107188,217.02664,156.9583,0.49831271,-0.38491011,4.3731074,4.5026593,7.2495089,-1.1020161,1.4205761,1.3624938,721.79071,-7.2691875,-6.6412878,6.5541458
4.5963001,1.1106907,217.2915,156.95819,0.49877128,-0.3852351,4.1618781,4.5020576,7.1134872,-1.0568492,1.4544898,1.3625153,721.8064,-7.3970318,-6.7756777,6.5545797
4.5963998,1.1106625,217.55609,156.95808,0.4992303,-0.38556042,3.9465225,4.5014553,6.9704127,-1.0106394,1.486968,1.362537,721.82214,-7.5175462,-6.9033523,6.5550141
4.5964999,1.1106343,217.82043,156.95798,0.49968979,-0.38588604,3.7272534,4.5008526,6.8204269,-0.96343237,1.5179788,1.3625586,721.83783,-7.6306109,-7.0241847,6.555449
4.5966001,1.1106062,218.0845,156.95787,0.50014973,-0.38621196,3.5042882,4.5002494,6.6636782,-0.91527444,1.5474913,1.3625803,721.85352,-7.736114,-7.1380548,6.5558844
4.5966997,1.1105779,218.34831,156.95776,0.50061011,-0.38653821,3.2778478,4.4996452,6.5003223,-0.86621326,1.5754765,1.362602,721.8692,-7.83395,-7.2448502,6.5563197
4.5967999,1.1105497,218.61185,156.95766,0.50107092,-0.38686472,3.0481567,4.4990411,6.3305206,-0.81629735,1.6019069,1.3626237,721.88489,-7.9240222,-7.3444643,6.556756
4.5969,1.1105213,218.87514,156.95755,0.5015322,-0.38719156,2.8154426,4.498436,6.1544414,-0.76557589,1.6267562,1.3626455,721.90057,-8.0062418,-7.436799,6.5571923
4.5970001,1.1104931,219.13814,156.95744,0.50199383,-0.3875187,2.579936,4.4978299,5.972259,-0.71409887,1.65,1.3626672,721.91632,-8.0805254,-7.5217619,6.5576291
4.5970998,1.1104647,219.40089,156.95734,0.50245589,-0.38784614,2.3418705,4.4972239,5.7841539,-0.66191721,1.6716155,1.362689,721.93201,-8.1468019,-7.5992699,6.5580664
4.5971999,1.1104363,219.66338,156.95723,0.50291836,-0.38817385,2.1014822,4.4966173,5.590313,-0.6090824,1.691581,1.3627107,721.94769,-8.2050028,-7.6692448,6.5585036
4.5973001,1.1104079,219.9256,156.95712,0.50338119,-0.38850182,1.8590089,4.4960098,5.3909273,-0.55564648,1.7098771,1.3627325,721.96338,-8.2550716,-7.7316175,6.5589418
4.5973997,1.1103796,220.18755,156.95702,0.50384438,-0.38883007,1.6146914,4.4954023,5.1861954,-0.50166231,1.7264857,1.3627543,721.97906,-8.2969589,-7.7863264,6.5593801
4.5974998,1.1103511,220.44923,156.95691,0.50430799,-0.38915858,1.3687717,4.4947944,4.9763198,-0.44718316,1.7413903,1.3627763,721.99475,-8.3306217,-7.8333173,6.5598187
4.5976,1.1103226,220.71066,156.9568,0.50477195,-0.38948736,1.1214936,4.4941854,4.761508,-0.3922627,1.7545764,1.3627981,722.0105,-8.3560276,-7.8725429,6.5602574
4.5977001,1.1102941,220.97183,156.95671,0.50523621,-0.38981637,0.87310219,4.4935765,4.5419731,-0.33695519,1.7660308,1.36282,722.02618,-8.3731508,-7.903965,6.5606971
4.5977998,1.1102656,221.23273,156.9566,0.50570083,-0.39014566,0.62384373,4.4929667,4.3179331,-0.28131524,1.7757422,1.3628418,722.04187,-8.3819742,-7.9275522,6.5611367
4.5978999,1.1102371,221.49335,156.9565,0.5061658,-0.39047518,0.37396529,4.4923568,4.0896091,-0.22539772,1.7837011,1.3628638,722.05756,-8.3824892,-7.9432807,6.5615764
4.598,1.1102085,221.75372,156.95639,0.50663108,-0.39080495,0.12371458,4.4917459,3.8572283,-0.16925785,1.7898996,1.3628857,722.07324,-8.3746948,-7.9511347,6.562017
4.5981002,1.1101799,222.01382,156.9563,0.50709665,-0.39113498,-0.1266603,4.4911351,3.6210203,-0.11295101,1.7943317,1.3629076,722.08893,-8.3585987,-7.951107,6.5624576
4.5981998,1.1101513,222.27367,156.95619,0.50756258,-0.39146522,-0.37691119,4.4905238,3.3812196,-0.056532778,1.7969928,1.3629297,722.10468,-8.3342161,-7.9431973,6.5628986
4.5983,1.1101227,222.53325,156.95609,0.50802875,-0.39179567,-0.62678993,4.4899116,3.1380637,-5.8836322e-05,1.7978805,1.3629516,722.12036,-8.3015728,-7.927413,6.5633397
4.5984001,1.110094,222.79256,156.95599,0.50849521,-0.39212635,-0.87604886,4.4892998,2.8917935,0.056415074,1.7969939,1.3629737,722.13605,-8.2606993,-7.90377,6.5637817
4.5984998,1.1100653,223.05161,156.95589,0.50896192,-0.39245722,-1.1244409,4.488687,2.6426532,0.11283322,1.7943337,1.3629956,722.15173,-8.2116365,-7.8722916,6.5642233
