"Time","inductor.inductor[2].i","inductor.inductor[3].i","capacitor.v","aimc.is[1]","aimc.is[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","aimc.idq_rr[1]","aimc.idq_rr[2]","loadInertia.phi","loadInertia.w","vfController.x"
0.48258856,-4.3422689,0.022721162,535.94592,-62.759735,6.1016779,-47.158611,50.663914,48.35091,-45.28904,3.7698653,34.671257,30.485456
0.4826,-4.5093184,0.022378152,535.68036,-63.243805,6.1017809,-47.533375,51.075687,48.710632,-45.684662,3.7702625,34.673843,30.486904
0.4826183,-4.7937479,0.021829026,535.25195,-64.016159,6.1021094,-48.129696,51.734188,49.282967,-46.317295,3.7708974,34.678024,30.489218
0.4826183,-4.7937479,0.021829026,535.25195,-64.016159,6.1021094,-48.129696,51.734188,49.282967,-46.317295,3.7708974,34.678024,30.489218
0.48262501,-4.9025812,0.021628283,535.18811,-63.946613,5.7511482,-48.431873,51.578339,49.573505,-46.165436,3.7711294,34.679562,30.490063
0.48265001,-5.3285031,0.020877078,534.94324,-63.687225,4.4420905,-49.560135,50.999805,50.658241,-45.601727,3.7719963,34.685349,30.493221
0.48266146,-5.5335402,0.020532567,534.82788,-63.568714,3.8439794,-50.076256,50.736935,51.154411,-45.345589,3.7723935,34.688011,30.494669
0.48266146,-5.5335402,0.020532567,534.82788,-63.568714,3.8439794,-50.076256,50.736935,51.154411,-45.345589,3.7723935,34.688011,30.494669
0.48267499,-5.783072,0.020124586,534.84192,-63.42873,3.8479402,-49.904701,50.676506,50.985775,-45.284641,3.7728636,34.691166,30.49638
0.48269999,-6.2602749,0.019370852,534.86969,-63.171127,3.8555257,-49.58884,50.564926,50.675312,-45.172108,3.773731,34.696964,30.499538
0.48272499,-6.7584639,0.018615924,534.8999,-62.914417,3.8634696,-49.273869,50.453236,50.365734,-45.059483,3.7745984,34.702736,30.502699
0.48275,-7.2767062,0.017859848,534.93268,-62.658596,3.8717701,-48.959782,50.341438,50.057045,-44.946766,3.775466,34.708477,30.505857
0.482775,-7.8140702,0.01710267,534.96808,-62.40366,3.8804257,-48.64658,50.22953,49.749241,-44.833954,3.7763338,34.714191,30.509018
0.48280001,-8.3696203,0.016344437,535.00623,-62.149609,3.8894348,-48.334259,50.117519,49.442322,-44.721054,3.7772017,34.719875,30.512178
0.48282501,-8.94242,0.015585195,535.04718,-61.896439,3.8987956,-48.022816,50.005402,49.136284,-44.608063,3.7780697,34.725533,30.515337
0.48283854,-9.2597322,0.015173309,535.07062,-61.759602,3.9040151,-47.854393,49.944595,48.970791,-44.546791,3.7785404,34.728584,30.51705
0.48283854,-9.2597322,0.015173309,535.07062,-61.759602,3.9040151,-47.854393,49.944595,48.970791,-44.546791,3.7785404,34.728584,30.51705
0.48284999,-9.5322399,0.014824992,534.96625,-61.644154,3.3077092,-48.375801,49.69075,49.472149,-44.299423,3.7789381,34.731167,30.518497
0.48287499,-10.143316,0.014063875,534.73212,-61.392742,2.0090253,-49.512665,49.141125,50.565208,-43.763832,3.7798064,34.736839,30.521658
0.4828817,-10.310484,0.013860106,534.66803,-61.325634,1.662335,-49.81646,48.995148,50.857273,-43.621586,3.7800386,34.738369,30.522503
0.4828817,-10.310484,0.013860106,534.66803,-61.325634,1.662335,-49.81646,48.995148,50.857273,-43.621586,3.7800386,34.738369,30.522503
0.48289999,-10.778088,0.01330189,534.25903,-62.101643,1.6743637,-50.393623,49.676273,51.410934,-44.276234,3.7806749,34.74258,30.524818
0.48291144,-11.078356,0.012952598,534.00128,-62.585827,1.681977,-50.752689,50.102165,51.755344,-44.685543,3.7810726,34.745243,30.526266
0.48291144,-11.078356,0.012952598,534.00128,-62.585827,1.681977,-50.752689,50.102165,51.755344,-44.685543,3.7810726,34.745243,30.526266
0.482925,-11.439074,0.012539085,534.03052,-62.448406,1.6910763,-50.580006,50.044052,51.585587,-44.626869,3.7815435,34.748402,30.527979
0.48295,-12.114171,0.011775507,534.0871,-62.195534,1.7081242,-50.262066,49.936733,51.273048,-44.51852,3.7824123,34.754208,30.531139
0.48297501,-12.800817,0.011011201,534.14709,-61.94355,1.7255057,-49.945015,49.829288,50.961399,-44.410065,3.7832813,34.759987,30.534302
0.48300001,-13.49805,0.010246217,534.21051,-61.692455,1.7432194,-49.628845,49.721725,50.650639,-44.301506,3.7841504,34.765736,30.537462
0.48300001,-13.49805,0.010246217,534.21051,-61.692455,1.7432194,-49.628845,49.721725,50.650639,-44.301506,3.7841504,34.765736,30.537462
0.48302501,-14.204904,0.0094806002,534.27747,-61.442242,1.7612634,-49.31356,49.61404,50.340763,-44.192841,3.7850194,34.771454,30.540623
0.48304999,-14.920424,0.0087143993,534.34802,-61.192913,1.7796363,-48.999161,49.506233,50.031769,-44.084068,3.7858889,34.777145,30.543785
0.48307499,-15.643647,0.007947661,534.42212,-60.944466,1.7983363,-48.685635,49.398308,49.72366,-43.975197,3.7867584,34.78281,30.546947
0.48308879,-16.045546,0.0075244904,534.46454,-60.807789,1.8087913,-48.513062,49.338722,49.554073,-43.915092,3.7872381,34.785919,30.548691
0.48308879,-16.045546,0.0075244904,534.46454,-60.807789,1.8087913,-48.513062,49.338722,49.554073,-43.915092,3.7872381,34.785919,30.548691
0.4831,-16.375116,0.0071804319,534.23022,-61.284279,1.817362,-48.860638,49.761681,49.887524,-44.321629,3.7876279,34.788456,30.550108
0.4831143,-16.802124,0.0067408802,533.92896,-61.891712,1.8284032,-49.302589,50.301823,50.311478,-44.840775,3.788126,34.791725,30.55192
0.4831143,-16.802124,0.0067408802,533.92896,-61.891712,1.8284032,-49.302589,50.301823,50.311478,-44.840775,3.788126,34.791725,30.55192
0.483125,-17.124447,0.0064127599,533.83875,-61.784885,1.2773241,-49.788715,50.078564,50.778851,-44.623089,3.7884977,34.794182,30.55327
0.48315001,-17.887285,0.0056446921,533.62201,-61.535545,-0.0091095548,-50.92474,49.560566,51.870956,-44.118015,3.7893677,34.799969,30.556433
0.48316121,-18.233103,0.0053001991,533.52234,-61.424038,-0.58450514,-51.433407,49.330318,52.359921,-43.893513,3.7897577,34.802582,30.55785
0.48316121,-18.233103,0.0053001991,533.52234,-61.424038,-0.58450514,-51.433407,49.330318,52.359921,-43.893513,3.7897577,34.802582,30.55785
0.48317501,-18.66045,0.0048762765,533.57196,-61.287094,-0.56985903,-51.25663,49.273739,52.186119,-43.836319,3.7902377,34.805801,30.559595
0.48320001,-19.437254,0.00410756,533.66492,-61.039532,-0.54306889,-50.936855,49.171066,51.871746,-43.732548,3.7911079,34.811607,30.562757
0.48322499,-20.215946,0.0033385903,533.76178,-60.79285,-0.515971,-50.617966,49.068256,51.558262,-43.628651,3.7919784,34.817387,30.56592
0.48324999,-20.995552,0.0025694144,533.86249,-60.547058,-0.48856708,-50.299961,48.965313,51.245663,-43.524635,3.7928488,34.823139,30.569082
0.483275,-21.775105,0.0018000802,533.96716,-60.302143,-0.46085861,-49.982841,48.862232,50.933949,-43.420498,3.7937195,34.828861,30.572247
0.4833,-22.553633,0.001030635,534.07568,-60.058109,-0.43284726,-49.666599,48.759018,50.623119,-43.316246,3.7945902,34.834557,30.575409
0.483325,-23.33017,0.00026112603,534.18811,-59.814949,-0.40453458,-49.351234,48.65567,50.313171,-43.211876,3.7954612,34.840218,30.578571
0.4833388,-23.757326,-0.00016336922,534.25183,-59.68119,-0.38878801,-49.177647,48.598606,50.14257,-43.154251,3.7959418,34.84333,30.580317
0.4833388,-23.757326,-0.00016336922,534.25183,-59.68119,-0.38878801,-49.177647,48.598606,50.14257,-43.154251,3.7959418,34.84333,30.580317
0.48335001,-24.104507,-0.00050839892,534.16772,-59.572666,-0.96315777,-49.691811,48.377007,50.636925,-42.938148,3.7963324,34.845863,30.581736
0.48337501,-24.881453,-0.0012778926,533.97467,-59.331261,-2.2411199,-50.836998,47.887215,51.7379,-42.460499,3.7972035,34.851551,30.5849
0.48338568,-25.214466,-0.0016067189,533.88983,-59.228359,-2.7859743,-51.325741,47.679764,52.207737,-42.25819,3.797576,34.854,30.58625
0.48338568,-25.214466,-0.0016067189,533.88983,-59.228359,-2.7859743,-51.325741,47.679764,52.207737,-42.25819,3.797576,34.854,30.58625
0.48339999,-25.662636,-0.0020473073,533.61249,-59.839962,-2.7655022,-51.752659,48.238338,52.617027,-42.795265,3.798075,34.857307,30.588062
0.48341122,-26.015707,-0.0023922506,533.39386,-60.31797,-2.749408,-52.085407,48.675632,52.936008,-43.215706,3.7984657,34.859917,30.589481
0.48341122,-26.015707,-0.0023922506,533.39386,-60.31797,-2.749408,-52.085407,48.675632,52.936008,-43.215706,3.7984657,34.859917,30.589481
0.48342499,-26.450249,-0.0028165958,533.46497,-60.183929,-2.7295289,-51.907558,48.621441,52.761139,-43.160858,3.7989464,34.86314,30.591227
0.48345,-27.232565,-0.0035857107,533.59692,-59.941628,-2.6932719,-51.585842,48.523087,52.444828,-43.061325,3.799818,34.868954,30.594391
0.483475,-28.007078,-0.0043546041,533.73273,-59.700211,-2.6567326,-51.265011,48.42458,52.129406,-42.961655,3.8006899,34.874741,30.597555
0.4835,-28.772816,-0.0051232292,533.87244,-59.459671,-2.6199126,-50.945061,48.325924,51.814869,-42.861851,3.8015618,34.880501,30.600719
0.4835,-28.772816,-0.0051232292,533.87244,-59.459671,-2.6199126,-50.945061,48.325924,51.814869,-42.861851,3.8015618,34.880501,30.600719
0.48352501,-29.528805,-0.0058915382,534.01593,-59.220009,-2.5828135,-50.625992,48.227119,51.501217,-42.761917,3.802434,34.886227,30.603884
0.48355001,-30.274103,-0.0066594835,534.16321,-58.981224,-2.5454371,-50.307808,48.128166,51.188446,-42.66185,3.8033061,34.89193,30.607048
0.48357499,-31.007751,-0.0074270186,534.31415,-58.743309,-2.5077844,-49.990498,48.029068,50.87656,-42.561649,3.8041785,34.897598,30.610214
0.48358917,-31.418304,-0.0078621358,534.40137,-58.608761,-2.4863071,-49.810925,47.972797,50.700062,-42.504761,3.8046732,34.900803,30.612009
0.48358917,-31.418304,-0.0078621358,534.40137,-58.608761,-2.4863071,-49.810925,47.972797,50.700062,-42.504761,3.8046732,34.900803,30.612009
0.48359999,-31.730188,-0.0081940955,534.20868,-59.073273,-2.4698572,-50.128654,48.401001,51.004707,-42.916504,3.8050511,34.903255,30.613379
0.48361033,-32.028545,-0.0085112918,534.02332,-59.516605,-2.4540865,-50.43119,48.81023,51.294765,-43.309982,3.8054121,34.905613,30.614689
0.48361033,-32.028545,-0.0085112918,534.02332,-59.516605,-2.4540865,-50.43119,48.81023,51.294765,-43.309982,3.8054121,34.905613,30.614689
0.48362499,-32.450504,-0.0089606661,533.92566,-59.376526,-3.1990612,-51.104244,48.538952,51.941814,-43.045254,3.8059237,34.908981,30.616545
0.48365,-33.165119,-0.0097266845,533.75287,-59.138302,-4.466413,-52.250469,48.081047,53.043655,-42.5984,3.8067963,34.914776,30.619709
0.48366082,-33.472313,-0.010058062,533.6756,-59.035465,-5.0136805,-52.745907,47.88472,53.519871,-42.406807,3.8071742,34.917301,30.62108
0.48366082,-33.472313,-0.010058062,533.6756,-59.035465,-5.0136805,-52.745907,47.88472,53.519871,-42.406807,3.8071742,34.917301,30.62108
0.483675,-33.871376,-0.010492103,533.76984,-58.900959,-4.9877157,-52.562084,47.83168,53.339111,-42.35305,3.8076694,34.920612,30.622875
0.48370001,-34.561996,-0.011256875,533.93866,-58.664494,-4.9417348,-52.238663,47.738029,53.021095,-42.258144,3.8085425,34.926434,30.626041
0.48372501,-35.23526,-0.012020951,534.1109,-58.428905,-4.8954983,-51.916126,47.644215,52.703964,-42.163094,3.8094156,34.93222,30.629208
0.48374999,-35.890209,-0.012784286,534.2865,-58.194191,-4.8490076,-51.594475,47.550236,52.387722,-42.067894,3.8102891,34.937981,30.632372
0.48377499,-36.525906,-0.013546834,534.46533,-57.96035,-4.8022647,-51.273701,47.456097,52.072361,-41.972546,3.8111627,34.943714,30.635538
0.48379999,-37.141415,-0.014308545,534.64722,-57.727379,-4.755271,-50.953808,47.361794,51.757881,-41.877052,3.8120363,34.949413,30.638706
0.483825,-37.735802,-0.015069373,534.83221,-57.495277,-4.7080278,-50.634792,47.267326,51.444286,-41.78141,3.8129101,34.95509,30.641872
0.48383918,-38.063183,-0.015500478,534.93842,-57.364021,-4.6811228,-50.454247,47.21368,51.266815,-41.727104,3.8134058,34.958294,30.643667
0.48383918,-38.063183,-0.015500478,534.93842,-57.364021,-4.6811228,-50.454247,47.21368,51.266815,-41.727104,3.8134058,34.958294,30.643667
0.48385,-38.308933,-0.015829273,534.87463,-57.264038,-5.2281804,-50.955379,47.025566,51.748611,-41.543484,3.8137841,34.960743,30.645039
0.48387501,-38.866211,-0.016588194,534.72101,-57.033665,-6.4891472,-52.111553,46.595242,52.860088,-41.123432,3.8146582,34.966442,30.648205
0.48388967,-39.185947,-0.017032675,534.62689,-56.899002,-7.2265482,-52.788357,46.34573,53.510662,-40.879864,3.8151705,34.969818,30.650063
0.48388967,-39.185947,-0.017032675,534.62689,-56.899002,-7.2265482,-52.788357,46.34573,53.510662,-40.879864,3.8151705,34.969818,30.650063
0.48390001,-39.408894,-0.017346093,534.45599,-57.346355,-7.2037783,-53.079964,46.768898,53.790051,-41.2869,3.8155324,34.972214,30.651373
0.48391083,-39.640388,-0.017673811,534.27582,-57.813736,-7.1799135,-53.383862,47.211571,54.081196,-41.712673,3.8159108,34.974739,30.652744
0.48391083,-39.640388,-0.017673811,534.27582,-57.813736,-7.1799135,-53.383862,47.211571,54.081196,-41.712673,3.8159108,34.974739,30.652744
0.48392501,-39.938454,-0.018102923,534.38739,-57.682507,-7.1485763,-53.198994,47.161022,53.899395,-41.661362,3.8164067,34.978058,30.654539
0.48394999,-40.443729,-0.018858636,534.58612,-57.451809,-7.0931439,-52.873741,47.071758,53.579548,-41.570766,3.8172812,34.983883,30.657707
0.48397499,-40.922382,-0.019613186,534.78729,-57.221985,-7.0374818,-52.54937,46.982311,53.260586,-41.480011,3.818156,34.989681,30.660875
0.484,-41.373497,-0.020366525,534.99084,-56.993031,-6.9815922,-52.22588,46.892693,52.942513,-41.389091,3.8190308,34.995445,30.664042
0.484,-41.373497,-0.020366525,534.99084,-56.993031,-6.9815922,-52.22588,46.892693,52.942513,-41.389091,3.8190308,34.995445,30.664042
0.484025,-41.796177,-0.021118607,535.19653,-56.764942,-6.9254766,-51.903271,46.802895,52.625317,-41.298008,3.8199058,35.001186,30.66721
0.48405001,-42.189541,-0.021869387,535.4043,-56.53772,-6.8691354,-51.581539,46.712921,52.309006,-41.206768,3.8207808,35.006897,30.670378
0.48407501,-42.552704,-0.022618819,535.61395,-56.311359,-6.8125715,-51.260685,46.622772,51.993576,-41.115368,3.821656,35.012577,30.673546
0.4840897,-42.751968,-0.023059241,535.73816,-56.178539,-6.7791772,-51.072258,46.569637,51.808342,-41.061504,3.8221712,35.015903,30.675411
0.4840897,-42.751968,-0.023059241,535.73816,-56.178539,-6.7791772,-51.072258,46.569637,51.808342,-41.061504,3.8221712,35.015903,30.675411
0.48410001,-42.886044,-0.023366855,535.57935,-56.626244,-6.755785,-51.357986,46.996376,52.082138,-41.471989,3.8225315,35.018238,30.676714
0.48410642,-42.968113,-0.023558345,535.47968,-56.904808,-6.7411952,-51.535412,47.262157,52.252144,-41.727634,3.8227558,35.019699,30.677526
0.48410642,-42.968113,-0.023558345,535.47968,-56.904808,-6.7411952,-51.535412,47.262157,52.252144,-41.727634,3.8227558,35.019699,30.677526
0.48412499,-43.198112,-0.02411345,535.37329,-56.736103,-7.6746564,-52.398617,46.96246,53.081966,-41.434868,3.8234069,35.023968,30.679884
0.48414999,-43.486557,-0.024858559,535.22168,-56.51001,-8.9262762,-53.557243,46.564651,54.195667,-41.046234,3.8242826,35.02977,30.683052
0.48416027,-43.598186,-0.025164697,535.15643,-56.417236,-9.4400883,-54.033279,46.402687,54.65321,-40.888,3.8246429,35.032173,30.684355
0.48416027,-43.598186,-0.025164697,535.15643,-56.417236,-9.4400883,-54.033279,46.402687,54.65321,-40.888,3.8246429,35.032173,30.684355
0.484175,-43.748955,-0.025602132,535.28363,-56.284786,-9.4018593,-53.840504,46.35305,54.463612,-40.837528,3.8251584,35.035618,30.68622
0.4842,-43.977577,-0.026344128,535.50073,-56.060429,-9.3367424,-53.513657,46.268562,54.142166,-40.751633,3.8260343,35.041447,30.68939
0.484225,-44.170799,-0.027084498,535.71893,-55.836937,-9.2714233,-53.187691,46.18388,53.821606,-40.665562,3.8269105,35.047249,30.692558
0.48425001,-44.327759,-0.027823197,535.93799,-55.614307,-9.205904,-52.862602,46.099003,53.501926,-40.579311,3.8277867,35.05302,30.695728
0.48427501,-44.447624,-0.028560178,536.15771,-55.392536,-9.1401863,-52.538395,46.013939,53.183132,-40.492889,3.8286631,35.058762,30.698898
0.48429999,-44.529552,-0.0292954,536.37799,-55.171623,-9.0742702,-52.215065,45.928684,52.865215,-40.406292,3.8295398,35.064472,30.702066
0.48432499,-44.572723,-0.030028814,536.59857,-54.951565,-9.0081587,-51.892605,45.843243,52.54818,-40.319519,3.8304164,35.070156,30.705236
0.48433971,-44.579685,-0.030459596,536.72845,-54.822453,-8.9691582,-51.703236,45.792866,52.362,-40.268372,3.8309324,35.073486,30.707104
0.48433971,-44.579685,-0.030459596,536.72845,-54.822453,-8.9691582,-51.703236,45.792866,52.362,-40.268372,3.8309324,35.073486,30.707104
0.48435,-44.577091,-0.030760376,536.66858,-54.732365,-9.483283,-52.184795,45.638683,52.824959,-40.117683,3.8312931,35.075817,30.708406
0.484375,-44.54871,-0.031490039,536.51501,-54.514011,-10.729953,-53.353424,45.268108,53.948349,-39.755497,3.8321702,35.081535,30.711576
0.4843936,-44.50708,-0.032031436,536.39331,-54.352177,-11.654479,-54.220913,44.996319,54.782173,-39.489845,3.8328226,35.085831,30.713936
0.4843936,-44.50708,-0.032031436,536.39331,-54.352177,-11.654479,-54.220913,44.996319,54.782173,-39.489845,3.8328226,35.085831,30.713936
0.4844,-44.488811,-0.032217763,536.29517,-54.633617,-11.635451,-54.391289,45.270935,54.945297,-39.754082,3.8330474,35.087322,30.714748
0.48441029,-44.45578,-0.032516614,536.13611,-55.084949,-11.604879,-54.663921,45.711723,55.206306,-40.178192,3.8334081,35.089729,30.716053
0.48441029,-44.45578,-0.032516614,536.13611,-55.084949,-11.604879,-54.663921,45.711723,55.206306,-40.178192,3.8334081,35.089729,30.716053
0.48442501,-44.397907,-0.032943495,536.26556,-54.956188,-11.561097,-54.470119,45.664719,55.015682,-40.13031,3.8339245,35.093178,30.717918
0.48445001,-44.265495,-0.033667199,536.48505,-54.738087,-11.486567,-54.141529,45.58469,54.692493,-40.048798,3.8348019,35.099018,30.721088
0.48447499,-44.089516,-0.034388825,536.70374,-54.52084,-11.411861,-53.813816,45.504456,54.370193,-39.967098,3.8356795,35.104828,30.72426
0.48449999,-43.869205,-0.035108328,536.92151,-54.304451,-11.336983,-53.486984,45.424019,54.048771,-39.885204,3.8365571,35.110607,30.72743
0.48449999,-43.869205,-0.035108328,536.92151,-54.304451,-11.336983,-53.486984,45.424019,54.048771,-39.885204,3.8365571,35.110607,30.72743
0.484525,-43.603775,-0.035825666,537.138,-54.088917,-11.261931,-53.16103,45.343372,53.72823,-39.803123,3.837435,35.116356,30.730602
0.48455,-43.29248,-0.036540795,537.35303,-53.874229,-11.186709,-52.835949,45.262527,53.408569,-39.720856,3.8383131,35.122078,30.733772
0.484575,-42.934582,-0.03725367,537.56647,-53.660393,-11.111319,-52.511742,45.181477,53.089787,-39.638401,3.8391912,35.127769,30.736944
0.48459038,-42.690708,-0.037691463,537.6969,-53.529148,-11.064815,-52.312557,45.131474,52.89394,-39.58754,3.8397319,35.13126,30.738897
0.48459038,-42.690708,-0.037691463,537.6969,-53.529148,-11.064815,-52.312557,45.131474,52.89394,-39.58754,3.8397319,35.13126,30.738897
0.48460001,-42.530418,-0.037964247,537.55017,-53.95396,-11.035759,-52.564079,45.548565,53.134796,-39.98888,3.8400693,35.133438,30.740116
0.48460254,-42.487446,-0.038035937,537.51129,-54.065605,-11.028112,-52.630077,45.658249,53.19799,-40.094418,3.8401582,35.134018,30.740437
0.48460254,-42.487446,-0.038035937,537.51129,-54.065605,-11.028112,-52.630077,45.658249,53.19799,-40.094418,3.8401582,35.134018,30.740437
0.48462501,-42.08807,-0.038672481,537.35266,-53.873421,-12.143769,-53.684898,45.350365,54.211971,-39.793221,3.8409479,35.139175,30.743288
0.48464999,-41.606693,-0.03937833,537.16327,-53.660435,-13.380979,-54.855774,45.013409,55.337387,-39.463547,3.8418264,35.144985,30.74646
0.48465961,-41.411236,-0.039648931,537.08685,-53.578815,-13.855321,-55.304996,44.885471,55.769135,-39.338364,3.842164,35.14724,30.747679
0.48465961,-41.411236,-0.039648931,537.08685,-53.578815,-13.855321,-55.304996,44.885471,55.769135,-39.338364,3.842164,35.14724,30.747679
0.48467499,-41.083908,-0.040081751,537.21246,-53.448303,-13.803585,-55.101318,44.839294,55.568779,-39.291218,3.842705,35.150852,30.749632
0.48469999,-40.511627,-0.040782701,537.41431,-53.237022,-13.719441,-54.771236,44.764114,55.244095,-39.214478,3.8435838,35.156693,30.752804
0.484725,-39.888405,-0.041481134,537.61316,-53.026588,-13.635151,-54.442032,44.688713,54.920288,-39.137531,3.8444629,35.162506,30.755976
0.48475,-39.213554,-0.042177007,537.80872,-52.817001,-13.550714,-54.113705,44.613094,54.597366,-39.060383,3.8453419,35.168289,30.75915
0.48477501,-38.486393,-0.042870279,538.00085,-52.608261,-13.466134,-53.786251,44.537254,54.275318,-38.983028,3.8462212,35.174042,30.762321
0.48480001,-37.706257,-0.043560907,538.18915,-52.40036,-13.381411,-53.459671,44.461197,53.954151,-38.905476,3.8471007,35.179768,30.765495
0.48482499,-36.872482,-0.044248845,538.37341,-52.193302,-13.296545,-53.133961,44.384922,53.633858,-38.827721,3.8479803,35.185463,30.768667
0.48484039,-36.33215,-0.04467107,538.4848,-52.066227,-13.244222,-52.933849,44.337852,53.437084,-38.779743,3.8485219,35.188957,30.770622
0.48484039,-36.33215,-0.04467107,538.4848,-52.066227,-13.244222,-52.933849,44.337852,53.437084,-38.779743,3.8485219,35.188957,30.770622
0.48484999,-35.985149,-0.044934057,538.40167,-51.98708,-13.718869,-53.387798,44.217266,53.873474,-38.66169,3.84886,35.191139,30.771841
0.48487499,-35.050961,-0.045616496,538.17432,-51.781693,-14.95114,-54.567089,43.907486,55.007053,-38.358387,3.8497398,35.196869,30.775015
0.48489746,-34.172504,-0.046227559,537.95624,-51.597782,-16.055283,-55.624676,43.633965,56.023537,-38.090546,3.8505309,35.202087,30.777868
0.48489746,-34.172504,-0.046227559,537.95624,-51.597782,-16.055283,-55.624676,43.633965,56.023537,-38.090546,3.8505309,35.202087,30.777868
0.4849,-34.071457,-0.04629612,537.91296,-51.710506,-16.045855,-55.687626,43.747025,56.083759,-38.199368,3.8506198,35.202679,30.778189
0.48490959,-33.683407,-0.046556532,537.74689,-52.138744,-16.009993,-55.92635,44.1768,56.312122,-38.613014,3.8509581,35.204933,30.779408
0.48490959,-33.683407,-0.046556532,537.74689,-52.138744,-16.009993,-55.92635,44.1768,56.312122,-38.613014,3.8509581,35.204933,30.779408
0.484925,-33.04604,-0.046972889,537.84827,-52.012375,-15.952494,-55.721661,44.133419,56.110752,-38.568619,3.8515,35.208549,30.781363
0.48495001,-31.964935,-0.047646765,538.00867,-51.807819,-15.859014,-55.389931,44.062775,55.78442,-38.496334,3.8523803,35.214401,30.784536
0.48497501,-30.826437,-0.048317697,538.16351,-51.604103,-15.765413,-55.059078,43.991894,55.458965,-38.423832,3.8532608,35.220226,30.78771
0.48500001,-29.629953,-0.048985649,538.3125,-51.401226,-15.671695,-54.729103,43.920784,55.134392,-38.351112,3.8541412,35.226017,30.790884
0.48500001,-29.629953,-0.048985649,538.3125,-51.401226,-15.671695,-54.729103,43.920784,55.134392,-38.351112,3.8541412,35.226017,30.790884
0.48502499,-28.374895,-0.04965058,538.45532,-51.199184,-15.57786,-54.399998,43.849438,54.810699,-38.278175,3.855022,35.231781,30.794058
0.48504999,-27.060707,-0.050312448,538.5918,-50.997974,-15.48391,-54.071766,43.777863,54.487877,-38.205025,3.8559029,35.237514,30.797234
0.485075,-25.686838,-0.050971214,538.72156,-50.797596,-15.389844,-53.744404,43.706055,54.165932,-38.131657,3.8567839,35.243221,30.800407
0.48509121,-24.763536,-0.051396828,538.80194,-50.668068,-15.32877,-53.532532,43.659359,53.957577,-38.083954,3.8573554,35.246906,30.802467
0.48509121,-24.763536,-0.051396828,538.80194,-50.668068,-15.32877,-53.532532,43.659359,53.957577,-38.083954,3.8573554,35.246906,30.802467
0.48509872,-24.328472,-0.051593263,538.6626,-51.00465,-15.300502,-53.716114,43.998646,54.133232,-38.41053,3.8576198,35.248611,30.803419
0.48509872,-24.328472,-0.051593263,538.6626,-51.00465,-15.300502,-53.716114,43.998646,54.133232,-38.41053,3.8576198,35.248611,30.803419
0.4851,-24.253635,-0.051626831,538.64777,-50.994377,-15.363478,-53.776859,43.9841,54.191628,-38.396271,3.8576651,35.248905,30.803583
0.48512501,-22.768827,-0.052279267,538.34894,-50.794609,-16.588278,-54.958782,43.703663,55.327717,-38.121342,3.8585463,35.254646,30.806757
0.48515001,-21.233215,-0.052928481,538.03137,-50.595673,-17.808727,-56.137451,43.428982,56.460545,-37.852001,3.8594277,35.260471,30.809933
0.48515877,-20.681545,-0.053155821,537.91528,-50.52597,-18.236517,-56.550816,43.333832,56.857803,-37.75869,3.8597374,35.262535,30.811049
0.48515877,-20.681545,-0.053155821,537.91528,-50.52597,-18.236517,-56.550816,43.333832,56.857803,-37.75869,3.8597374,35.262535,30.811049
0.48517501,-19.644272,-0.053574428,537.97925,-50.397568,-18.169777,-56.33429,43.291325,56.644768,-37.715057,3.8603094,35.266354,30.813108
0.48518381,-19.069767,-0.053801261,538.01263,-50.327957,-18.133503,-56.216812,43.268185,56.529186,-37.691315,3.86062,35.268417,30.814228
0.48518381,-19.069767,-0.053801261,538.01263,-50.327957,-18.133503,-56.216812,43.268185,56.529186,-37.691315,3.86062,35.268417,30.814228
0.48519999,-17.982613,-0.076347753,538.07123,-50.200298,-18.066807,-56.001194,43.225582,56.317059,-37.647602,3.861191,35.272209,30.816284
0.48522499,-16.208759,-0.19788577,538.15497,-50.003857,-17.963747,-55.668972,43.159592,55.990223,-37.57991,3.8620729,35.278038,30.81946
0.48525,-14.31918,-0.42427397,538.23047,-49.808243,-17.860596,-55.33762,43.093353,55.664268,-37.51199,3.8629549,35.283836,30.822636
0.485275,-12.313638,-0.75503099,538.29755,-49.613457,-17.757359,-55.007141,43.026867,55.339188,-37.443832,3.8638372,35.289604,30.825811
0.4853,-10.191897,-1.1896702,538.35626,-49.419491,-17.654032,-54.677528,42.960136,55.01498,-37.37545,3.8647194,35.295341,30.828987
0.48532501,-7.9537358,-1.7276996,538.40649,-49.226345,-17.550619,-54.348785,42.893162,54.691647,-37.306835,3.865602,35.301052,30.832165
0.48534122,-6.4396472,-2.1317275,538.43457,-49.101505,-17.483498,-54.136017,42.84959,54.482388,-37.262211,3.8661745,35.304737,30.834225
0.48534122,-6.4396472,-2.1317275,538.43457,-49.101505,-17.483498,-54.136017,42.84959,54.482388,-37.262211,3.8661745,35.304737,30.834225
0.48535001,-5.5993724,-2.3690553,538.2998,-49.034019,-17.910957,-54.552582,42.761288,54.882809,-37.175533,3.8664844,35.30674,30.83534
0.48537499,-3.1337712,-3.1184063,537.90308,-48.842514,-19.124451,-55.73571,42.513844,56.019993,-36.932602,3.8673673,35.312485,30.838518
0.48539999,-0.55838072,-3.9768927,537.48663,-48.651825,-20.333387,-56.915203,42.272099,57.153545,-36.69521,3.8682501,35.318314,30.841694
