"time","PIQS.x","imcQS.rotorCage.port_p.reference.gamma","loadInertiaQS.w","powerSensorQS.flange_a.phi"
9.91005,14299.429609137876,26.099012576646519,152.36269158202242,1543.6175075470546
9.9100999999999999,14299.567097682635,26.099484273554847,152.36263836261625,1543.6251256802339
9.9101499999999998,14299.704586351872,26.099955975785072,152.36258514291492,1543.6327438107528
9.9101999999999997,14299.842075145592,26.100427683337223,152.36253192291852,1543.6403619386108
9.9102500000000013,14299.9795640638,26.100899396211343,152.36247870262693,1543.6479800638081
9.9103000000000012,14300.117053106489,26.101371114407435,152.36242548204027,1543.6555981863439
9.9103500000000011,14300.254542273664,26.101842837925542,152.36237226115847,1543.6632163062186
9.910400000000001,14300.39203156533,26.102314566765692,152.36231903998154,1543.6708344234326
9.9104500000000009,14300.529520981481,26.10278630092791,152.36226581850948,1543.6784525379855
9.9105000000000008,14300.667010522126,26.103258040412232,152.36221259674227,1543.6860706498774
9.9105500000000006,14300.804500187265,26.103729785218686,152.36215937467992,1543.693688759108
9.9106000000000005,14300.941989976896,26.104201535347304,152.36210615232235,1543.7013068656775
9.9106500000000004,14301.079479891019,26.104673290798107,152.36205292966972,1543.7089249695862
9.9107000000000003,14301.216969929641,26.105145051571132,152.36199970672189,1543.7165430708335
9.9107500000000002,14301.354460092763,26.105616817666409,152.36194648347885,1543.7241611694201
9.9108000000000001,14301.491950380381,26.10608858908396,152.36189325994067,1543.7317792653453
9.9108499999999999,14301.629440792502,26.106560365823825,152.36184003610731,1543.739397358609
9.9108999999999998,14301.766931329123,26.107032147886024,152.36178681197873,1543.7470154492121
9.9109499999999997,14301.90442199025,26.107503935270589,152.36173358755499,1543.7546335371535
9.9109999999999996,14302.041912775881,26.107975727977554,152.36168036283604,1543.7622516224342
9.9110500000000012,14302.179403686023,26.108447526006962,152.36162713782193,1543.7698697050537
9.9111000000000011,14302.316894720667,26.108919329358805,152.3615739125126,1543.7774877850118
9.911150000000001,14302.454385879822,26.109391138033139,152.36152068690802,1543.7851058623085
9.9112000000000009,14302.591877163492,26.109862952029985,152.36146746100829,1543.792723936944
9.9112500000000008,14302.729368571667,26.110334771349379,152.36141423481322,1543.8003420089185
9.9113000000000007,14302.866860104359,26.110806595991338,152.36136100832306,1543.8079600782312
