"Time","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc3.is[2]","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","aimcM.is[3]","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.is[2]","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimcM.is[1]","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.w","loadInertiaM.w","aimc3.is[1]","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.phi","aimcM.is[4]"
0.14469646,0.025299476,0.39188036,-716.84961,0.025299476,-0.25013044,0.32342753,-348.97174,0.39188036,-368.10593,-0.13808645,121.46976,-0.13808645,13.293602,13.293602,202.4496,-0.25013044,0.32342753,152.42953
0.14479654,0.02796798,0.39087909,-722.40845,0.02796798,-0.26359823,0.32475519,-356.93524,0.39087909,-361.35468,-0.13703053,133.60576,-0.13703053,13.242288,13.242288,222.67627,-0.26359823,0.32475519,140.75658
0.1448966,0.030662723,0.38945067,-727.32739,0.030662723,-0.27703393,0.32607773,-364.5878,0.38945067,-354.2738,-0.13604295,145.63454,-0.13604295,13.190757,13.190757,242.72423,-0.27703393,0.32607773,128.94615
0.14499666,0.033381697,0.38759631,-731.60162,0.033381697,-0.29042417,0.32739511,-371.92191,0.38759631,-346.87033,-0.13512449,157.54425,-0.13512449,13.139076,13.139076,262.57376,-0.29042417,0.32739511,117.00996
0.14509673,0.036122877,0.38531756,-735.22699,0.036122877,-0.30375558,0.32870731,-378.93033,0.38531756,-339.15149,-0.13427582,169.3232,-0.13427582,13.087311,13.087311,282.20532,-0.30375558,0.32870731,104.95966
0.1451968,0.038884211,0.38261655,-738.20013,0.038884211,-0.3170149,0.33001432,-385.60632,0.38261655,-331.12503,-0.13349763,180.95979,-0.13349763,13.035525,13.035525,301.59967,-0.3170149,0.33001432,92.807213
0.14529687,0.041663624,0.37949583,-740.51819,0.041663624,-0.33018884,0.33131614,-391.94333,0.37949583,-322.79892,-0.13279045,192.44261,-0.13279045,12.983787,12.983787,320.73767,-0.33018884,0.33131614,80.564636
0.14539693,0.044459026,0.37595826,-742.1792,0.044459026,-0.34326431,0.33261281,-397.93518,0.37595826,-314.18149,-0.13215482,203.76035,-0.13215482,12.932161,12.932161,339.60059,-0.34326431,0.33261281,68.244026
0.14549699,0.04726832,0.37200716,-743.1814,0.04726832,-0.35622823,0.3339043,-403.57602,0.37200716,-305.28119,-0.13159122,214.90187,-0.13159122,12.880713,12.880713,358.1698,-0.35622823,0.3339043,55.857494
0.14559707,0.050089397,0.36764613,-743.52386,0.050089397,-0.36906767,0.33519068,-408.86032,0.36764613,-296.10681,-0.13110004,225.85623,-0.13110004,12.82951,12.82951,376.42706,-0.36906767,0.33519068,43.417252
0.14569713,0.052920122,0.3628794,-743.20648,0.052920122,-0.38176981,0.33647192,-413.78293,0.3628794,-286.66751,-0.13068163,236.61266,-0.13068163,12.778615,12.778615,394.35443,-0.38176981,0.33647192,30.935602
0.14579719,0.055758353,0.35771149,-742.22974,0.055758353,-0.39432201,0.33774811,-418.33911,0.35771149,-276.97266,-0.13033628,247.16058,-0.13033628,12.728095,12.728095,411.9343,-0.39432201,0.33774811,18.424875
0.14589727,0.058601949,0.35214743,-740.59473,0.058601949,-0.4067117,0.33901927,-422.52441,0.35214743,-267.03186,-0.13006419,257.48965,-0.13006419,12.678015,12.678015,429.14941,-0.4067117,0.33901927,5.8974242
0.14599733,0.061448764,0.34619227,-738.30292,0.061448764,-0.41892651,0.34028542,-426.33466,0.34619227,-256.85486,-0.12986554,267.58963,-0.12986554,12.628439,12.628439,445.9827,-0.41892651,0.34028542,-6.6344523
0.14609739,0.064296633,0.33985186,-735.35675,0.064296633,-0.43095425,0.34154665,-429.7662,0.33985186,-246.45177,-0.12974043,277.45062,-0.12974043,12.579431,12.579431,462.41772,-0.43095425,0.34154665,-19.15835
0.14619747,0.067143403,0.33313227,-731.75928,0.067143403,-0.44278291,0.342803,-432.81573,0.33313227,-235.83293,-0.12968887,287.06296,-0.12968887,12.531054,12.531054,478.43829,-0.44278291,0.342803,-31.661907
0.14629753,0.06998691,0.32604,-727.51422,0.06998691,-0.45440066,0.34405455,-435.48032,0.32604,-225.00887,-0.12971087,296.41721,-0.12971087,12.483372,12.483372,494.02866,-0.45440066,0.34405455,-44.132774
0.14639761,0.072824985,0.31858182,-722.62579,0.072824985,-0.46579593,0.34530136,-437.75732,0.31858182,-213.99026,-0.12980631,305.50409,-0.12980631,12.436447,12.436447,509.17346,-0.46579593,0.34530136,-56.558651
0.14649767,0.07565549,0.31076485,-717.09869,0.07565549,-0.47695729,0.34654352,-439.6445,0.31076485,-202.78795,-0.12997505,314.31467,-0.12997505,12.390341,12.390341,523.85779,-0.47695729,0.34654352,-68.927299
0.14659773,0.078476265,0.30259669,-710.93866,0.078476265,-0.48787358,0.34778112,-441.14011,0.30259669,-191.41309,-0.1302169,322.8403,-0.1302169,12.345115,12.345115,538.0672,-0.48787358,0.34778112,-81.226486
0.1466978,0.081285156,0.29408523,-704.15179,0.081285156,-0.49853393,0.34901422,-442.24268,0.29408523,-179.87694,-0.13053153,331.0726,-0.13053153,12.30083,12.30083,551.78772,-0.49853393,0.34901422,-93.444069
0.14679787,0.084080026,0.28523877,-696.745,0.084080026,-0.50892764,0.35024294,-442.95123,0.28523877,-168.19093,-0.13091865,339.00351,-0.13091865,12.257544,12.257544,565.00586,-0.50892764,0.35024294,-105.56799
0.14689793,0.086858757,0.27606571,-688.7254,0.086858757,-0.51904434,0.3514674,-443.26498,0.27606571,-156.36655,-0.13137785,346.62515,-0.13137785,12.215316,12.215316,577.70856,-0.51904434,0.3514674,-117.58627
0.146998,0.089619227,0.26657495,-680.10107,0.089619227,-0.5288738,0.35268769,-443.18369,0.26657495,-144.41551,-0.13190866,353.92999,-0.13190866,12.174204,12.174204,589.8833,-0.5288738,0.35268769,-129.48706
0.14709806,0.092359334,0.25677574,-670.88068,0.092359334,-0.53840631,0.35390392,-442.70749,0.25677574,-132.34969,-0.13251054,360.91089,-0.13251054,12.134264,12.134264,601.51819,-0.53840631,0.35390392,-141.25861
0.14719813,0.095076986,0.24667761,-661.07336,0.095076986,-0.54763228,0.35511619,-441.83698,0.24667761,-120.18101,-0.13318294,367.561,-0.13318294,12.095552,12.095552,612.60168,-0.54763228,0.35511619,-152.88925
0.1472982,0.097770125,0.23629032,-650.6889,0.097770125,-0.55654246,0.35632467,-440.57297,0.23629032,-107.92153,-0.13392517,373.87378,-0.13392517,12.058123,12.058123,623.12299,-0.55654246,0.35632467,-164.36752
0.14739826,0.10043669,0.22562385,-639.73743,0.10043669,-0.56512791,0.35752946,-438.91663,0.22562385,-95.583305,-0.13473657,379.8429,-0.13473657,12.022028,12.022028,633.07147,-0.56512791,0.35752946,-175.68208
0.14749834,0.10307466,0.21468863,-628.22986,0.10307466,-0.57337993,0.35873073,-436.86975,0.21468863,-83.178604,-0.13561633,385.46252,-0.13561633,11.987322,11.987322,642.43756,-0.57337993,0.35873073,-186.82175
0.1475984,0.10568203,0.20349528,-616.1778,0.10568203,-0.58129042,0.35992858,-434.43436,0.20349528,-70.719711,-0.13656366,390.72717,-0.13656366,11.954053,11.954053,651.21198,-0.58129042,0.35992858,-197.77548
0.14769846,0.10825681,0.19205472,-603.5932,0.10825681,-0.58885133,0.36112317,-431.61298,0.19205472,-58.218975,-0.13757762,395.63165,-0.13757762,11.922271,11.922271,659.38611,-0.58885133,0.36112317,-208.5325
0.14779854,0.11079706,0.18037798,-590.48834,0.11079706,-0.59605503,0.36231467,-428.40826,0.18037798,-45.688732,-0.13865732,400.17108,-0.13865732,11.892025,11.892025,666.95178,-0.59605503,0.36231467,-219.08214
0.1478986,0.11330083,0.16847639,-576.87628,0.11330083,-0.60289425,0.36350322,-424.82346,0.16847639,-33.141388,-0.13980174,404.34094,-0.13980174,11.86336,11.86336,673.90155,-0.60289425,0.36350322,-229.41394
0.14799866,0.11576625,0.15636158,-562.77057,0.11576625,-0.60936219,0.36468899,-420.86212,0.15636158,-20.589388,-0.14100982,408.13718,-0.14100982,11.836324,11.836324,680.22864,-0.60936219,0.36468899,-239.51772
0.14809874,0.11819144,0.14404535,-548.18524,0.11819144,-0.61545235,0.36587211,-416.52829,0.14404535,-8.0451736,-0.14228044,411.55609,-0.14228044,11.810957,11.810957,685.92682,-0.61545235,0.36587211,-249.38345
0.1481988,0.12057458,0.1315397,-533.13489,0.12057458,-0.62115854,0.36705279,-411.82623,0.1315397,4.4788179,-0.14361244,414.5943,-0.14361244,11.787302,11.787302,690.99048,-0.62115854,0.36705279,-259.00143
0.14829886,0.12291386,0.11885668,-517.63403,0.12291386,-0.62647492,0.36823121,-406.7605,0.11885668,16.970222,-0.1450046,417.24866,-0.1450046,11.765401,11.765401,695.41443,-0.62647492,0.36823121,-268.36203
0.14839894,0.12520753,0.1060087,-501.69833,0.12520753,-0.63139611,0.3694075,-401.33618,0.1060087,29.416634,-0.14645563,419.51666,-0.14645563,11.745292,11.745292,699.19446,-0.63139611,0.3694075,-277.45602
0.148499,0.12745388,0.093008272,-485.3436,0.12745388,-0.63591725,0.3705819,-395.55875,0.093008272,41.80571,-0.14796421,421.39609,-0.14796421,11.72701,11.72701,702.32678,-0.63591725,0.3705819,-286.27444
0.14859907,0.1296512,0.079868086,-468.58606,0.1296512,-0.64003366,0.37175453,-389.4339,0.079868086,54.125168,-0.14952895,422.8851,-0.14952895,11.710593,11.710593,704.80847,-0.64003366,0.37175453,-294.80856
0.14869913,0.13179789,0.066600896,-451.44232,0.13179789,-0.64374113,0.37292564,-382.96771,0.066600896,66.362785,-0.15114844,423.98218,-0.15114844,11.696074,11.696074,706.63696,-0.64374113,0.37292564,-303.04984
0.1487992,0.13389231,0.053219583,-433.92926,0.13389231,-0.6470359,0.37409538,-376.1665,0.053219583,78.506447,-0.1528212,424.68616,-0.1528212,11.683483,11.683483,707.81024,-0.6470359,0.37409538,-310.99014
0.14889927,0.13593295,0.039737221,-416.06436,0.13593295,-0.6499145,0.37526396,-369.03711,0.039737221,90.54409,-0.15454568,424.99646,-0.15454568,11.672853,11.672853,708.32739,-0.6499145,0.37526396,-318.62158
0.14899933,0.13791828,0.026166951,-397.86539,0.13791828,-0.65237409,0.37643155,-361.58667,0.026166951,102.46376,-0.15632035,424.91275,-0.15632035,11.664208,11.664208,708.18793,-0.65237409,0.37643155,-325.93661
0.14909939,0.13984686,0.012522012,-379.35049,0.13984686,-0.65441203,0.3775984,-353.82254,0.012522012,114.25365,-0.15814355,424.43518,-0.15814355,11.657578,11.657578,707.39197,-0.65441203,0.3775984,-332.92801
0.14919947,0.14171726,-0.0011843754,-360.53784,0.14171726,-0.65602618,0.37876472,-345.75235,-0.0011843754,125.90202,-0.16001368,423.56409,-0.16001368,11.652986,11.652986,705.94012,-0.65602618,0.37876472,-339.58875
0.14929953,0.14352812,-0.01493883,-341.44617,0.14352812,-0.65721476,0.37993065,-337.38416,-0.01493883,137.39732,-0.161929,422.30038,-0.161929,11.650454,11.650454,703.83398,-0.65721476,0.37993065,-345.9122
0.14939959,0.14527816,-0.028727941,-322.09451,0.14527816,-0.65797657,0.38109642,-328.72629,-0.028727941,148.72815,-0.16388777,420.64532,-0.16388777,11.650002,11.650002,701.07556,-0.65797657,0.38109642,-351.89215
0.14949967,0.1469661,-0.042538267,-302.50208,0.1469661,-0.65831071,0.38226226,-319.78735,-0.042538267,159.88324,-0.16588822,418.60062,-0.16588822,11.651649,11.651649,697.66772,-0.65831071,0.38226226,-357.52267
0.14959973,0.14859074,-0.056356356,-282.68839,0.14859074,-0.65821677,0.38342836,-310.57626,-0.056356356,170.85149,-0.16792855,416.16827,-0.16792855,11.655412,11.655412,693.61377,-0.65821677,0.38342836,-362.79816
0.14969981,0.15015094,-0.070168778,-262.67294,0.15015094,-0.65769452,0.38459498,-301.10202,-0.070168778,181.62198,-0.1700069,413.35059,-0.1700069,11.661304,11.661304,688.9176,-0.65769452,0.38459498,-367.71326
0.14979987,0.15164562,-0.083962061,-242.47577,0.15164562,-0.65674448,0.38576227,-291.37415,-0.083962061,192.18404,-0.17212139,410.15042,-0.17212139,11.669339,11.669339,683.58405,-0.65674448,0.38576227,-372.26315
0.14989993,0.15307371,-0.097722761,-222.11694,0.15307371,-0.65536749,0.38693047,-281.40231,-0.097722761,202.52715,-0.17427009,406.57098,-0.17427009,11.679525,11.679525,677.61829,-0.65536749,0.38693047,-376.44336
0.15000001,0.15443428,-0.11143747,-201.61676,0.15443428,-0.65356475,0.38809979,-271.19647,-0.11143747,212.64104,-0.17645107,402.61588,-0.17645107,11.691873,11.691873,671.02643,-0.65356475,0.38809979,-380.24966
