"Time","total_AV_B_a","total_AV_B_b","total_A_VB_a","total_A_VB_b","total_AV_VB_a","total_AV_VB_b","total_A_V_B_a","total_A_V_B_b"
465.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
466,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
466.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
466.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
466.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
466.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
466.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
466.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
466.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
466.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
466.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
467,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
467.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
467.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
467.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
467.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
467.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
467.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
467.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
467.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
467.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
468,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
468.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
468.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
468.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
468.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
468.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
468.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
468.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
468.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
468.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
469,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
469.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
469.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
469.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
469.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
469.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
469.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
469.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
469.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
469.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
470,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
470.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
470.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
470.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
470.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
470.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
470.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
470.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
470.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
470.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
471,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
471.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
471.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
471.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
471.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
471.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
471.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
471.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
471.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
471.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
472,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
472.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
472.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
472.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
472.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
472.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
472.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
472.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
472.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
472.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
473,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
473.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
473.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
473.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
473.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
473.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
473.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
473.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
473.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
473.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
474,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
474.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
474.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
474.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
474.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
474.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
474.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
474.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
474.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
474.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
475,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
475.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
475.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
475.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
475.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
475.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
475.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
475.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
475.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
475.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
476,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
476.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
476.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
476.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
476.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
476.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
476.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
476.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
476.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
476.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
477,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
477.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
477.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
477.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
477.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
477.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
477.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
477.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
477.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
477.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
478,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
478.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
478.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
478.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
478.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
478.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
478.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
478.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
478.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
478.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
479,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
479.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
479.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
479.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
479.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
479.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
479.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
479.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
479.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
479.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
480,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
480.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
480.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
480.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
480.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
480.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
480.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
480.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
480.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
480.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
481,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
481.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
481.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
481.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
481.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
481.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
481.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
481.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
481.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
481.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
482,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
482.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
482.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
482.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
482.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
482.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
482.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
482.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
482.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
482.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
483,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
483.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
483.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
483.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
483.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
483.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
483.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
483.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
483.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
483.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
484,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
484.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
484.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
484.29999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
484.39999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
484.5,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
484.60001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
484.70001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
484.79999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
484.89999,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
485,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
485.10001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
485.20001,293604.34,293605.03,293604.34,293603.66,293604.34,293604.31,293604.34,293604.41
