"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.airGap.V_mrr.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.airGap.V_msr.im","loadInertia.w","imc.airGap.V_mrr.im","loadInertiaQS.w","imc.airGap.V_msr.re","loadInertiaQS.phi","imc.stator.port_p.V_m.im","loadInertia.phi","imc.stator.port_p.V_m.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imcQS.rotorCage.port_p.reference.gamma","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.49958327,0.43484116,-0.002480787,-0.05429811,0.45107055,157.07961,-2.4211167e-05,157.07964,45.013706,77.688957,5.4301009,78.474342,-44.687263,0.0043574353,1.5707964,0.44684881
0.49968329,0.43484116,-0.0024807621,-0.040233109,0.45107076,157.07961,-2.420789e-05,157.07964,45.013706,77.704666,4.0235257,78.490059,-44.835796,0.0043574376,1.5707964,0.4483341
0.49978331,0.43484116,-0.0024807372,-0.026128389,0.45107096,157.07961,-2.4205583e-05,157.07964,45.013706,77.720375,2.6129787,78.505768,-44.940067,0.0043574399,1.5707964,0.44937676
0.49988332,0.43484116,-0.0024807081,-0.011997876,0.45107108,157.07961,-2.4181683e-05,157.07964,45.013706,77.736092,1.1998521,78.521477,-44.999973,0.0043574409,1.5707964,0.44997579
0.49998334,0.43484116,-0.0024806284,0.0021444811,0.45107085,157.07961,-2.392002e-05,157.07964,45.01371,77.751801,-0.21445861,78.537186,-45.015457,0.0043574413,1.5707964,0.45013061
0.5,0.43484119,-0.0024806089,0.0045017116,0.45107073,157.07961,-2.3846731e-05,157.07964,45.01371,77.754417,-0.45019412,78.53981,-45.013718,0.0043574409,1.5707964,0.45011321
0.5,0.43484119,-0.0024806089,0.0045017116,0.45107073,157.07961,-2.3846731e-05,157.07964,45.01371,77.754417,-0.45019412,78.53981,-45.013718,0.0043574409,1.5707964,0.45011321
0.50008333,0.43484119,-0.0024673201,0.016284693,0.45236826,157.05641,-0.0012797719,157.05649,45.013695,77.767509,-1.6297675,78.552895,-44.986458,0.0043574166,1.5707983,0.44984105
0.50018334,0.43484119,-0.0024174664,0.03040885,0.45734125,157.02858,-0.0060823006,157.02884,45.013645,77.783218,-3.0468855,78.568604,-44.912739,0.0043574343,1.5708057,0.44910744
0.50028336,0.43484125,-0.0023307048,0.044502959,0.4659985,157.00076,-0.014442585,157.00131,45.013561,77.79892,-4.4643931,78.584312,-44.794052,0.0043574669,1.5708185,0.44793049
0.50038338,0.43484131,-0.0022053837,0.058553088,0.47830024,156.97293,-0.026321186,156.97394,45.013439,77.814621,-5.8808088,78.600014,-44.630199,0.0043575247,1.570837,0.44631135
0.50048339,0.43484139,-0.002039483,0.072545372,0.49420914,156.9451,-0.041679613,156.94669,45.013275,77.830322,-7.2946377,78.615707,-44.421024,0.0043576327,1.5708609,0.44425166
0.50058341,0.43484148,-0.0018307505,0.086465985,0.51368862,156.91728,-0.06048033,156.91957,45.013069,77.846016,-8.7043724,78.631401,-44.166439,0.004357812,1.5708902,0.44175342
0.50068343,0.43484154,-0.0015768007,0.1003012,0.53670335,156.88947,-0.082686618,156.89258,45.012814,77.86171,-10.108494,78.647095,-43.866386,0.0043580881,1.5709249,0.43881905
0.50078344,0.4348416,-0.0012755771,0.11403733,0.56321943,156.86166,-0.10826307,156.86574,45.012505,77.877403,-11.505477,78.662788,-43.520878,0.0043584886,1.5709649,0.43545148
0.50088346,0.4348416,-0.00092431001,0.12766084,0.59320182,156.83386,-0.13717443,156.839,45.012142,77.893089,-12.893785,78.678474,-43.129982,0.0043590269,1.5710105,0.43165404
0.50098348,0.43484163,-0.0005196851,0.14115822,0.62661278,156.80606,-0.16938576,156.81242,45.011726,77.908775,-14.271879,78.69416,-42.693813,0.0043596886,1.5710613,0.42743048
0.50108349,0.43484163,-5.7684269e-05,0.15451616,0.66341853,156.77827,-0.20486194,156.78595,45.01125,77.924454,-15.638214,78.709839,-42.212543,0.0043604979,1.5711173,0.42278501
0.50118351,0.43484163,0.00046636706,0.16772147,0.70358348,156.75049,-0.24356815,156.75961,45.010708,77.940132,-16.991243,78.725517,-41.686405,0.0043614595,1.5711787,0.41772223
0.50128353,0.43484163,0.0010578617,0.18076107,0.74707264,156.72272,-0.28546962,156.73341,45.010094,77.955811,-18.329424,78.741196,-41.115677,0.0043625822,1.5712453,0.41224715
0.50138354,0.43484166,0.0017225527,0.19362213,0.79385298,156.69496,-0.33053213,156.70732,45.009407,77.971489,-19.651213,78.756866,-40.500702,0.0043638903,1.5713172,0.40636516
0.50148356,0.43484166,0.0024666137,0.20629191,0.84389037,156.66721,-0.37872174,156.68138,45.008636,77.98716,-20.955074,78.772537,-39.841869,0.0043653925,1.5713943,0.40008211
0.50158358,0.43484166,0.0032964475,0.21875793,0.89715153,156.63948,-0.43000522,156.65555,45.007778,78.002831,-22.239475,78.788208,-39.139633,0.0043671005,1.5714766,0.39340419
0.50168359,0.43484166,0.0042187343,0.23100786,0.95360488,156.61176,-0.48434982,156.62984,45.006824,78.018494,-23.502901,78.803871,-38.394493,0.0043690363,1.571564,0.38633803
0.50178361,0.43484163,0.0052405726,0.24302959,1.0132169,156.58405,-0.54172325,156.60426,45.005764,78.034157,-24.743835,78.819534,-37.607021,0.0043711974,1.5716565,0.37889057
0.50188363,0.4348416,0.0063695079,0.25481129,1.0759562,156.55634,-0.60209394,156.57881,45.004593,78.04982,-25.960787,78.835197,-36.777828,0.0043735993,1.5717541,0.37106925
0.50198364,0.43484157,0.0076135942,0.26634127,1.1417919,156.52866,-0.66543067,156.55348,45.003304,78.065483,-27.152273,78.850853,-35.907589,0.004376255,1.5718569,0.36288175
0.50208366,0.43484154,0.0089812083,0.27760822,1.210694,156.50099,-0.73170269,156.52826,45.001884,78.081139,-28.316832,78.866508,-34.997032,0.0043791789,1.5719646,0.35433617
0.50218368,0.43484151,0.01048073,0.28860095,1.2826322,156.47334,-0.80087972,156.50317,45.000328,78.096794,-29.453022,78.882156,-34.04694,0.0043823863,1.5720774,0.34544098
0.50228369,0.43484145,0.012120728,0.29930866,1.3575774,156.44571,-0.87293184,156.47821,44.998623,78.112442,-30.55942,78.897804,-33.058147,0.0043858914,1.5721952,0.33620501
0.50238371,0.43484139,0.013909873,0.30972075,1.4355001,156.41809,-0.94782954,156.45337,44.996765,78.12809,-31.63463,78.913452,-32.031544,0.0043897061,1.572318,0.32663733
0.50248373,0.43484133,0.01585724,0.31982696,1.5163717,156.39049,-1.0255438,156.42863,44.994743,78.143738,-32.67728,78.929092,-30.968075,0.0043938425,1.5724458,0.31674743
0.50258374,0.43484128,0.017971922,0.32961735,1.6001635,156.3629,-1.1060462,156.40402,44.99255,78.159386,-33.686031,78.944733,-29.868734,0.0043983106,1.5725784,0.30654508
0.50268376,0.43484119,0.02026308,0.33908218,1.6868479,156.33534,-1.1893086,156.37953,44.99017,78.175026,-34.659561,78.960373,-28.734568,0.0044031227,1.572716,0.29604039
0.50278378,0.4348411,0.022740277,0.34821221,1.7763976,156.3078,-1.2753037,156.35516,44.987595,78.190666,-35.5966,78.976006,-27.566671,0.0044082878,1.5728586,0.28524372
0.50288379,0.43484098,0.025413606,0.35699835,1.8687857,156.28027,-1.3640044,156.33092,44.984818,78.206299,-36.495892,78.991638,-26.366192,0.0044138185,1.5730059,0.27416578
0.50298381,0.43484089,0.028293202,0.36543196,1.9639859,156.25278,-1.4553843,156.30678,44.981823,78.221939,-37.356228,79.007271,-25.134319,0.0044197249,1.573158,0.26281747
0.50308383,0.43484074,0.03138927,0.37350476,2.0619729,156.2253,-1.5494175,156.28275,44.978607,78.237572,-38.176434,79.022896,-23.872297,0.0044260202,1.573315,0.25121009
0.50318384,0.43484059,0.034712311,0.38120875,2.1627212,156.19785,-1.6460785,156.25885,44.975151,78.253197,-38.955379,79.038521,-22.581409,0.0044327145,1.5734769,0.23935504
0.50328386,0.43484044,0.03827256,0.38853636,2.2662065,156.17041,-1.7453424,156.23505,44.971451,78.268822,-39.691967,79.054138,-21.262987,0.0044398201,1.5736434,0.22726408
0.50338387,0.43484026,0.042080499,0.39548036,2.3724046,156.14301,-1.847185,156.21138,44.967491,78.284447,-40.385155,79.069756,-19.918404,0.0044473466,1.5738147,0.21494915
0.50348389,0.43484008,0.046146702,0.4020339,2.481292,156.11562,-1.9515823,156.18781,44.963261,78.300072,-41.033932,79.085373,-18.549072,0.0044553066,1.5739908,0.20242243
0.50358391,0.43483987,0.050481685,0.40819055,2.5928454,156.08826,-2.058511,156.16435,44.958752,78.315697,-41.637344,79.10099,-17.156452,0.0044637085,1.5741715,0.1896963
0.50368392,0.43483967,0.055096194,0.41394421,2.7070422,156.06093,-2.167948,156.14102,44.953953,78.331314,-42.194481,79.1166,-15.742035,0.004472564,1.5743569,0.17678332
0.50378394,0.43483943,0.06000093,0.41928926,2.8238595,156.03362,-2.2798705,156.1178,44.948853,78.346924,-42.704487,79.132202,-14.307352,0.0044818828,1.5745471,0.16369627
0.50388396,0.43483916,0.065206647,0.42422041,2.9432757,156.00633,-2.3942561,156.09468,44.943436,78.362541,-43.166546,79.147812,-12.853969,0.0044916756,1.5747417,0.1504481
0.50398397,0.43483886,0.070724174,0.42873281,3.0652697,155.97908,-2.5110838,156.07167,44.937695,78.378151,-43.57991,79.163414,-11.383485,0.0045019519,1.574941,0.13705188
0.50408399,0.43483853,0.076564379,0.43282205,3.1898205,155.95186,-2.630332,156.04877,44.931618,78.393761,-43.943874,79.179008,-9.8975306,0.0045127235,1.575145,0.12352086
0.50418401,0.43483821,0.082738131,0.4364841,3.3169081,155.92465,-2.7519805,156.02599,44.92519,78.409363,-44.257793,79.194603,-8.397768,0.0045239991,1.5753535,0.1098684
0.50428402,0.43483785,0.089256212,0.43971536,3.4465125,155.89749,-2.876009,156.00331,44.918407,78.424973,-44.521076,79.210197,-6.8858848,0.0045357896,1.5755665,0.096107997
0.50438404,0.43483746,0.096129388,0.44251266,3.5786147,155.87035,-3.002398,155.98074,44.911251,78.440575,-44.733196,79.225792,-5.3635945,0.0045481045,1.5757841,0.082253247
0.50448406,0.43483701,0.10336835,0.44487327,3.7131956,155.84323,-3.1311283,155.95828,44.903713,78.456169,-44.893677,79.241379,-3.8326356,0.0045609544,1.5760062,0.068317838
0.50458407,0.43483657,0.1109837,0.4467949,3.8502369,155.81616,-3.262181,155.93593,44.895786,78.471771,-45.00211,79.256966,-2.2947679,0.0045743478,1.5762327,0.054315541
0.50468409,0.43483609,0.11898601,0.44827563,3.9897203,155.78911,-3.3955376,155.91368,44.887451,78.487366,-45.05814,79.272545,-0.75177073,0.0045882957,1.5764637,0.040260181
0.50478411,0.43483558,0.12738572,0.44931406,4.1316285,155.7621,-3.5311806,155.89153,44.878704,78.502953,-45.061481,79.288132,0.79455918,0.0046028062,1.5766991,0.026165646
0.50488412,0.43483502,0.13619322,0.44990921,4.2759447,155.73511,-3.6690922,155.86949,44.86953,78.518547,-45.011902,79.303703,2.3424101,0.0046178899,1.576939,0.012045857
0.50498414,0.43483442,0.14541882,0.45006046,4.4226518,155.70816,-3.8092556,155.84756,44.859917,78.534134,-44.909245,79.319283,3.8899567,0.0046335557,1.5771832,-0.0020852385
0.50508416,0.43483379,0.15507267,0.44976774,4.5717335,155.68124,-3.951654,155.82573,44.849857,78.549721,-44.753407,79.334854,5.4353638,0.0046498138,1.5774319,-0.016213685
0.50518417,0.43483311,0.16516484,0.44903135,4.7231741,155.65436,-4.096271,155.80402,44.839344,78.565308,-44.544353,79.350426,6.9767871,0.004666673,1.5776849,-0.03032553
0.50528419,0.43483239,0.17570521,0.44785205,4.8769584,155.6275,-4.2430911,155.78239,44.828358,78.580887,-44.282116,79.36599,8.5123768,0.0046841432,1.5779423,-0.044406839
0.50538421,0.43483162,0.18670347,0.44623101,5.0330715,155.60069,-4.3920989,155.76086,44.816895,78.596466,-43.966789,79.381554,10.040278,0.0047022323,1.5782039,-0.058443706
0.50548422,0.43483081,0.19816925,0.44416988,5.1914988,155.57391,-4.5432792,155.73946,44.804943,78.612045,-43.598537,79.397118,11.558638,0.0047209514,1.5784698,-0.072422273
0.50558424,0.43482995,0.21011187,0.44167072,5.3522253,155.54716,-4.6966176,155.71814,44.792492,78.627617,-43.177582,79.412674,13.065598,0.0047403076,1.57874,-0.086328745
0.50568426,0.43482906,0.22254063,0.43873605,5.5152378,155.52046,-4.8520994,155.69691,44.77953,78.643196,-42.704224,79.42823,14.559312,0.004760311,1.5790145,-0.10014939
0.50578427,0.4348281,0.23546453,0.43536878,5.6805224,155.49379,-5.0097113,155.67581,44.766052,78.658768,-42.178818,79.443779,16.037931,0.0047809696,1.5792931,-0.11387055
0.50588429,0.43482706,0.24889243,0.43157223,5.8480668,155.46716,-5.1694388,155.6548,44.752048,78.674332,-41.601791,79.459335,17.49962,0.0048022936,1.5795761,-0.1274787
0.50598431,0.43482599,0.262833,0.42735025,6.0178571,155.44057,-5.3312693,155.63388,44.737507,78.689903,-40.973637,79.474884,18.942551,0.0048242905,1.5798632,-0.14096043
0.50608432,0.43482485,0.2772947,0.42270696,6.1898813,155.41402,-5.4951897,155.61307,44.72242,78.705467,-40.29491,79.490425,20.364912,0.0048469706,1.5801545,-0.15430239
0.50618434,0.43482366,0.29228568,0.41764706,6.3641272,155.3875,-5.6611872,155.59235,44.706779,78.721031,-39.566238,79.505966,21.764904,0.0048703407,1.5804499,-0.16749145
0.50628436,0.43482241,0.30781397,0.41217554,6.5405831,155.36102,-5.8292499,155.57173,44.690575,78.736588,-38.788303,79.521507,23.140747,0.0048944117,1.5807495,-0.18051457
0.50638437,0.43482107,0.32388732,0.4062978,6.7192378,155.33458,-5.9993653,155.55121,44.673801,78.752151,-37.961864,79.537048,24.490681,0.0049191904,1.5810531,-0.19335893
0.50648439,0.43481967,0.34051326,0.40001971,6.9000793,155.30818,-6.1715221,155.53078,44.656445,78.767708,-37.087734,79.552582,25.812967,0.0049446868,1.5813609,-0.20601185
0.50658441,0.43481821,0.35769901,0.3933475,7.0830965,155.28183,-6.3457084,155.51045,44.638504,78.783257,-36.166794,79.568115,27.105894,0.0049709077,1.5816728,-0.21846084
0.50668442,0.43481666,0.37545162,0.38628778,7.2682796,155.25551,-6.5219135,155.49022,44.619968,78.798813,-35.199982,79.583641,28.367777,0.0049978634,1.5819887,-0.23069364
0.50678444,0.43481505,0.39377788,0.37884757,7.4556179,155.22923,-6.7001262,155.47008,44.60083,78.814362,-34.188309,79.599167,29.596958,0.0050255605,1.5823087,-0.24269818
0.50688446,0.43481335,0.41268426,0.3710342,7.6451006,155.203,-6.8803363,155.45003,44.581085,78.82991,-33.132839,79.614693,30.791815,0.0050540096,1.5826327,-0.25446263
0.50698447,0.43481159,0.43217701,0.36285546,7.8367186,155.17682,-7.0625324,155.43008,44.560726,78.845459,-32.034695,79.630219,31.950756,0.0050832168,1.5829606,-0.26597536
0.50708449,0.43480974,0.4522621,0.35431945,8.0304613,155.15067,-7.2467051,155.41023,44.539742,78.861,-30.895058,79.645737,33.072231,0.0051131919,1.5832926,-0.27722508
0.50718451,0.43480778,0.47294521,0.34543464,8.2263203,155.12456,-7.4328442,155.39047,44.518131,78.876549,-29.715172,79.661247,34.15472,0.0051439423,1.5836285,-0.28820065
0.50728452,0.43480575,0.49423176,0.33620977,8.4242849,155.09851,-7.6209393,155.3708,44.495888,78.89209,-28.496336,79.676765,35.196754,0.0051754774,1.5839684,-0.29889128
0.50738454,0.43480363,0.51612687,0.32665402,8.6243467,155.07249,-7.8109818,155.35123,44.473003,78.907623,-27.239899,79.692276,36.196899,0.0052078036,1.5843122,-0.30928645
0.50748456,0.43480143,0.53863543,0.31677687,8.826498,155.04652,-8.0029612,155.33174,44.449474,78.923164,-25.947268,79.707787,37.153767,0.0052409307,1.5846598,-0.3193759
0.50758457,0.4347991,0.56176198,0.30658808,9.0307274,155.0206,-8.1968699,155.31235,44.425297,78.938698,-24.6199,79.723289,38.066017,0.0052748658,1.5850114,-0.32914969
0.50768459,0.43479669,0.58551073,0.29609773,9.2370291,154.99472,-8.3926964,155.29303,44.400467,78.954231,-23.259302,79.738792,38.932365,0.0053096176,1.5853668,-0.33859822
0.50778461,0.43479419,0.60988581,0.2853162,9.4453926,154.96889,-8.5904331,155.27382,44.374977,78.969757,-21.867035,79.754295,39.751564,0.0053451932,1.5857261,-0.34771219
0.50788462,0.43479159,0.63489074,0.27425417,9.6558104,154.94312,-8.7900715,155.2547,44.348824,78.985291,-20.444698,79.769791,40.522427,0.0053816019,1.5860893,-0.3564826
0.50798464,0.43478888,0.66052902,0.26292261,9.8682737,154.91737,-8.9916029,155.23567,44.322002,79.000816,-18.993942,79.785286,41.243824,0.0054188506,1.5864563,-0.36490083
0.50808465,0.43478605,0.68680364,0.2513327,10.082775,154.89169,-9.1950178,155.21672,44.294514,79.016342,-17.51646,79.800781,41.914673,0.0054569477,1.586827,-0.3729586
0.50818467,0.4347831,0.71371752,0.2394959,10.299307,154.86604,-9.4003077,155.19786,44.26635,79.031868,-16.013985,79.816269,42.533958,0.0054959003,1.5872016,-0.38064802
0.50828469,0.43478006,0.74127316,0.22742395,10.51786,154.84045,-9.6074648,155.17909,44.237511,79.047386,-14.48829,79.831757,43.100719,0.0055357176,1.5875798,-0.38796151
0.5083847,0.43477687,0.76947266,0.21512878,10.738428,154.81491,-9.8164806,155.16042,44.207993,79.062904,-12.941187,79.847244,43.614059,0.0055764061,1.5879619,-0.39489186
0.50848472,0.43477359,0.79831809,0.20262255,10.961002,154.78941,-10.027348,155.14183,44.177792,79.078423,-11.374521,79.862724,44.073135,0.0056179748,1.5883477,-0.40143228
0.50858474,0.4347702,0.82781094,0.18991761,11.185575,154.76398,-10.240056,155.12332,44.146912,79.093941,-9.7901716,79.878204,44.47718,0.0056604301,1.5887371,-0.40757638
0.50868475,0.43476665,0.85795259,0.17702654,11.41214,154.73859,-10.454599,155.1049,44.115345,79.109451,-8.1900492,79.893684,44.825481,0.0057037803,1.5891303,-0.41331807
0.50878477,0.43476298,0.88874406,0.16396208,11.640687,154.71324,-10.670968,155.08656,44.083096,79.124962,-6.5760913,79.909157,45.117401,0.0057480331,1.5895271,-0.41865179
0.50888479,0.4347592,0.9201861,0.15073714,11.871211,154.68796,-10.889155,155.06831,44.050156,79.140472,-4.950264,79.924629,45.35236,0.0057931966,1.5899277,-0.42357224
0.5089848,0.43475527,0.95227921,0.1373648,12.103703,154.66272,-11.109152,155.05016,44.016529,79.155983,-3.3145559,79.940102,45.529861,0.0058392775,1.5903318,-0.42807466
0.50908482,0.43475121,0.9850235,0.12385828,12.338157,154.63753,-11.330951,155.03207,43.982212,79.171494,-1.6709778,79.955574,45.64946,0.0058862837,1.5907396,-0.4321546
0.50918484,0.43474701,1.0184189,0.11023092,12.574564,154.6124,-11.554543,155.01407,43.947212,79.186996,-0.021559531,79.971039,45.710793,0.0059342231,1.591151,-0.43580812
0.50928485,0.43474266,1.052465,0.096496172,12.812916,154.58731,-11.779922,154.99615,43.911518,79.202499,1.631653,79.986496,45.713566,0.0059831026,1.591566,-0.43903163
0.50938487,0.43473819,1.0871609,0.082667634,13.053206,154.56229,-12.007077,154.97833,43.875141,79.218002,3.2865992,80.001961,45.657558,0.0060329302,1.5919845,-0.44182196
0.50948489,0.43473354,1.1225061,0.068758942,13.295428,154.53731,-12.236003,154.96059,43.838074,79.233498,4.9412069,80.017418,45.542614,0.0060837129,1.5924066,-0.44417647
0.5095849,0.43472877,1.1584991,0.054783855,13.539572,154.51239,-12.46669,154.94292,43.800323,79.249001,6.5933952,80.032867,45.368664,0.0061354591,1.5928322,-0.44609281
0.50968492,0.43472382,1.1951386,0.040756166,13.785631,154.48752,-12.69913,154.92534,43.761887,79.264496,8.2410774,80.048325,45.135696,0.0061881752,1.5932614,-0.44756919
0.50978494,0.43471873,1.2324225,0.026689732,14.033599,154.46272,-12.933315,154.90784,43.722767,79.279991,9.8821611,80.063774,44.843784,0.0062418687,1.5936941,-0.44860414
0.50988495,0.43471348,1.2703489,0.012598443,14.283465,154.43796,-13.169237,154.89043,43.682964,79.295479,11.514555,80.079224,44.493076,0.0062965476,1.5941303,-0.44919673
0.50998497,0.43470809,1.3089157,-0.001503789,14.535224,154.41327,-13.406888,154.87308,43.642483,79.310974,13.136168,80.094666,44.083786,0.0063522179,1.5945699,-0.44934642
0.51008499,0.43470252,1.3481201,-0.015603039,14.788866,154.38863,-13.646258,154.85582,43.601326,79.326462,14.744912,80.110107,43.616211,0.0064088874,1.595013,-0.44905305
0.510185,0.43469676,1.3879595,-0.029685389,15.044384,154.36403,-13.88734,154.83864,43.559494,79.341949,16.338709,80.125549,43.090714,0.0064665633,1.5954596,-0.44831705
0.51028502,0.43469086,1.4284308,-0.043736942,15.301769,154.33951,-14.130124,154.82155,43.516991,79.35743,17.915489,80.140984,42.50774,0.0065252529,1.5959096,-0.44713911
0.51038504,0.43468478,1.4695308,-0.057743821,15.561014,154.31503,-14.374603,154.80452,43.47382,79.372917,19.47319,80.156425,41.867802,0.0065849628,1.5963629,-0.44552046
0.51048505,0.43467855,1.5112561,-0.071692213,15.822109,154.29062,-14.620767,154.78758,43.429981,79.388397,21.009773,80.171852,41.171494,0.0066457009,1.5968198,-0.44346279
0.51058507,0.43467212,1.5536028,-0.085568354,16.085047,154.26627,-14.868607,154.77071,43.385483,79.403877,22.523209,80.187286,40.419472,0.0067074737,1.5972799,-0.44096813
0.51068509,0.43466553,1.5965672,-0.099358544,16.349817,154.24197,-15.118114,154.75392,43.340324,79.419357,24.011492,80.202713,39.61248,0.0067702881,1.5977435,-0.438039
0.5107851,0.43465874,1.6401448,-0.11304919,16.616413,154.21774,-15.369279,154.73721,43.294514,79.434837,25.472641,80.21814,38.75132,0.0068341512,1.5982103,-0.43467835
0.51088512,0.43465176,1.6843317,-0.12662679,16.884825,154.19356,-15.622092,154.72058,43.248055,79.45031,26.904696,80.233559,37.836872,0.0068990705,1.5986806,-0.43088955
0.51098514,0.43464461,1.729123,-0.14007793,17.155043,154.16945,-15.876545,154.70403,43.200951,79.465782,28.305725,80.248985,36.87009,0.0069650519,1.5991541,-0.42667636
0.51108515,0.43463728,1.7745141,-0.15338938,17.427057,154.14539,-16.132626,154.68755,43.153206,79.481255,29.673832,80.264404,35.85199,0.0070321029,1.599631,-0.42204303
0.51118517,0.43462974,1.8205,-0.166548,17.700861,154.12138,-16.390327,154.67114,43.104824,79.496727,31.007149,80.279816,34.783661,0.0071002301,1.6001111,-0.41699412
